rh.aparc.volume,rh_bankssts_volume,rh_caudalanteriorcingulate_volume,rh_caudalmiddlefrontal_volume,rh_cuneus_volume,rh_entorhinal_volume,rh_fusiform_volume,rh_inferiorparietal_volume,rh_inferiortemporal_volume,rh_isthmuscingulate_volume,rh_lateraloccipital_volume,rh_lateralorbitofrontal_volume,rh_lingual_volume,rh_medialorbitofrontal_volume,rh_middletemporal_volume,rh_parahippocampal_volume,rh_paracentral_volume,rh_parsopercularis_volume,rh_parsorbitalis_volume,rh_parstriangularis_volume,rh_pericalcarine_volume,rh_postcentral_volume,rh_posteriorcingulate_volume,rh_precentral_volume,rh_precuneus_volume,rh_rostralanteriorcingulate_volume,rh_rostralmiddlefrontal_volume,rh_superiorfrontal_volume,rh_superiorparietal_volume,rh_superiortemporal_volume,rh_supramarginal_volume,rh_frontalpole_volume,rh_temporalpole_volume,rh_transversetemporal_volume,rh_insula_volume,BrainSegVolNotVent,eTIV
29314,2749.0,2383.0,7316.0,4075.0,1579.0,13307.0,19472.0,12452.0,2841.0,16873.0,9802.0,8457.0,6820.0,17484.0,2189.0,4736.0,5108.0,4404.0,7233.0,2481.0,11180.0,4127.0,15039.0,11255.0,2347.0,24801.0,27782.0,15470.0,16090.0,11756.0,1563.0,2312.0,1303.0,7985.0,1258853.0,1511996.686988
29315,1678.0,1547.0,6142.0,3405.0,1936.0,8155.0,15511.0,12668.0,2946.0,15097.0,7124.0,7500.0,6786.0,15164.0,2298.0,4356.0,4984.0,3377.0,5144.0,2259.0,7847.0,3884.0,12529.0,9783.0,1855.0,17179.0,23118.0,11577.0,12733.0,9331.0,1320.0,2214.0,924.0,8056.0,1032371.0,1215534.510622
29316,2809.0,1844.0,8695.0,4122.0,3321.0,10750.0,20709.0,16468.0,3310.0,14705.0,10931.0,9475.0,7587.0,16560.0,2892.0,4860.0,5582.0,4298.0,6156.0,2441.0,12240.0,3897.0,16048.0,13624.0,1875.0,22890.0,33046.0,19021.0,16211.0,12474.0,1614.0,2604.0,855.0,8983.0,1351461.0,1641729.399914
29317,2480.0,1957.0,7410.0,4279.0,2008.0,9837.0,15470.0,14256.0,3339.0,14925.0,10597.0,8141.0,6708.0,17091.0,1958.0,4271.0,4116.0,4294.0,6351.0,2469.0,10012.0,3529.0,14753.0,12966.0,1869.0,20585.0,26511.0,17130.0,15031.0,15893.0,1409.0,2696.0,1226.0,8271.0,1190863.0,1428808.03303
29318,2005.0,1114.0,7740.0,3502.0,2987.0,8657.0,15030.0,10214.0,2473.0,16467.0,8433.0,8062.0,6782.0,12487.0,1957.0,4935.0,4116.0,3576.0,4794.0,2197.0,9483.0,3569.0,12959.0,11209.0,1037.0,16570.0,24650.0,12388.0,11856.0,8003.0,1877.0,2380.0,829.0,5770.0,1001056.0,1200880.757455
29319,1978.0,2200.0,8145.0,3522.0,2185.0,10971.0,20970.0,12995.0,3036.0,13075.0,8294.0,7148.0,6843.0,15113.0,2071.0,4676.0,4646.0,3264.0,4795.0,1741.0,11536.0,4322.0,15822.0,12744.0,1463.0,19826.0,27811.0,15018.0,13771.0,11989.0,1450.0,2475.0,862.0,6714.0,1158576.0,1404396.744691
29320,2249.0,2140.0,5896.0,2972.0,1829.0,9403.0,18545.0,9270.0,2819.0,13095.0,6740.0,7553.0,7058.0,13863.0,2068.0,4757.0,4491.0,3044.0,4836.0,1618.0,11290.0,4100.0,13557.0,13262.0,2167.0,14640.0,23267.0,15556.0,13099.0,11934.0,1845.0,1769.0,933.0,7795.0,1107972.0,1274226.702932
29321,2300.0,2175.0,7209.0,3641.0,1804.0,9861.0,20928.0,12170.0,2590.0,13904.0,10055.0,9269.0,7640.0,14474.0,2334.0,4766.0,4681.0,4400.0,4835.0,2680.0,13253.0,4342.0,15306.0,12841.0,2467.0,22423.0,26912.0,15725.0,12726.0,11214.0,1721.0,2988.0,982.0,7509.0,1256608.0,1499270.000517
29322,2357.0,1881.0,8401.0,3385.0,1748.0,8869.0,17898.0,12263.0,2361.0,12185.0,9300.0,7986.0,7252.0,13333.0,2472.0,4625.0,4390.0,3637.0,5881.0,2114.0,9939.0,4049.0,14839.0,11709.0,2194.0,23441.0,27211.0,15132.0,13940.0,11945.0,1291.0,2968.0,964.0,6816.0,1110440.0,1310036.017514
29323,2994.0,3000.0,8201.0,4745.0,1477.0,13074.0,19987.0,12957.0,3970.0,16665.0,9565.0,12448.0,7246.0,19291.0,2656.0,4575.0,5740.0,3421.0,6427.0,3407.0,16208.0,3989.0,14120.0,14503.0,3174.0,23527.0,24886.0,19163.0,17417.0,15407.0,1496.0,2939.0,1272.0,7451.0,1359562.0,1600118.12244
29324,2850.0,2234.0,7530.0,4671.0,1955.0,13466.0,21628.0,15396.0,2950.0,18460.0,11785.0,9493.0,8015.0,19634.0,2023.0,5922.0,4160.0,4893.0,6435.0,3515.0,13136.0,4151.0,17370.0,15687.0,2565.0,26013.0,29993.0,18621.0,18032.0,15996.0,1795.0,2464.0,1173.0,7968.0,1418650.0,1634585.490792
29325,3211.0,1949.0,10612.0,4053.0,2067.0,11445.0,21860.0,14964.0,2802.0,17161.0,10305.0,7956.0,7540.0,16452.0,2300.0,5330.0,5991.0,4083.0,7953.0,2855.0,12065.0,3848.0,17790.0,14129.0,2327.0,26295.0,33604.0,16237.0,18786.0,14422.0,1429.0,3238.0,1193.0,8319.0,1359924.0,1692862.159368
29326,2338.0,2141.0,6939.0,6055.0,2004.0,11533.0,17127.0,14537.0,2761.0,18186.0,9166.0,9547.0,6554.0,14345.0,1865.0,5381.0,4634.0,3751.0,7065.0,3828.0,10861.0,4129.0,14460.0,13773.0,2669.0,22567.0,27579.0,15633.0,14891.0,11339.0,1561.0,2739.0,1254.0,8066.0,1278460.0,1578217.333
29327,2695.0,2040.0,7121.0,4395.0,2007.0,13960.0,22777.0,14492.0,3097.0,14280.0,10831.0,9394.0,7172.0,16574.0,2260.0,5549.0,4017.0,4323.0,5978.0,2748.0,11355.0,4661.0,17307.0,11514.0,2226.0,18726.0,29688.0,16198.0,14474.0,9604.0,1193.0,2246.0,1200.0,8288.0,1267663.0,1615758.47754
29328,3067.0,3103.0,6835.0,6535.0,2865.0,12383.0,20853.0,14561.0,4013.0,16455.0,9778.0,13081.0,6736.0,15835.0,2628.0,6697.0,5819.0,4477.0,8866.0,4383.0,13425.0,5303.0,14711.0,12580.0,3069.0,22596.0,29555.0,18912.0,16683.0,13240.0,1745.0,2775.0,1247.0,8339.0,1304173.0,1578767.442335
29329,3274.0,2058.0,8037.0,3235.0,2203.0,10161.0,21407.0,13162.0,3012.0,13579.0,8978.0,8874.0,6724.0,17352.0,2371.0,4215.0,5080.0,3064.0,6120.0,2454.0,12458.0,4066.0,16053.0,11515.0,2487.0,18726.0,23989.0,16243.0,14078.0,11788.0,1305.0,2899.0,967.0,6827.0,1175789.0,1473226.503138
29330,2657.0,2725.0,6105.0,4451.0,1411.0,10855.0,22696.0,13594.0,3598.0,14290.0,8778.0,8530.0,8810.0,17360.0,1992.0,4793.0,4060.0,3963.0,5077.0,3385.0,10478.0,4015.0,15859.0,13512.0,2778.0,21628.0,24720.0,13565.0,13163.0,13186.0,1729.0,2189.0,883.0,6222.0,1228161.0,1489099.36137
29331,2746.0,2333.0,7530.0,4745.0,1781.0,10521.0,17038.0,11251.0,2918.0,14076.0,8620.0,9046.0,7504.0,14323.0,2014.0,4866.0,6142.0,3800.0,5531.0,3403.0,10176.0,3368.0,15553.0,10114.0,2159.0,20434.0,28596.0,13960.0,14933.0,12972.0,1449.0,2054.0,1229.0,6722.0,1142194.0,1400669.687195
29332,2751.0,2262.0,6053.0,4961.0,2217.0,11696.0,17010.0,15240.0,3854.0,14998.0,10511.0,9926.0,7443.0,16042.0,2146.0,5246.0,5276.0,4202.0,8287.0,2854.0,12168.0,3777.0,17054.0,13608.0,2761.0,23224.0,25995.0,18513.0,16010.0,11717.0,1690.0,3130.0,1328.0,7580.0,1250995.0,1527134.14189
29333,2246.0,1645.0,7480.0,3106.0,1380.0,8207.0,17017.0,11209.0,2289.0,9549.0,7179.0,6724.0,6630.0,14908.0,1746.0,4318.0,3958.0,3401.0,4465.0,2018.0,10518.0,2896.0,14927.0,9184.0,2155.0,19039.0,23185.0,12269.0,14662.0,11728.0,1268.0,2740.0,1073.0,6210.0,1022222.0,1263947.935139
29334,1946.0,1772.0,6274.0,3878.0,1508.0,9451.0,17466.0,12858.0,2285.0,13380.0,7999.0,7456.0,6746.0,11897.0,1936.0,3854.0,3461.0,3725.0,4658.0,2306.0,10374.0,3204.0,14963.0,11812.0,1445.0,23554.0,22783.0,14411.0,13164.0,8419.0,1519.0,2859.0,938.0,5997.0,1019809.0,1206567.333291
29335,2770.0,2233.0,5171.0,4120.0,1490.0,10230.0,18565.0,12072.0,2726.0,15696.0,7845.0,9116.0,6772.0,16060.0,1931.0,4351.0,4670.0,3825.0,5566.0,3019.0,9674.0,3646.0,14003.0,14155.0,2346.0,22226.0,22049.0,17772.0,13517.0,10963.0,1566.0,2167.0,941.0,5854.0,1134131.0,1385868.931057
29336,2942.0,2569.0,8694.0,4608.0,1579.0,9004.0,18063.0,10496.0,2699.0,12521.0,9071.0,9681.0,7193.0,14959.0,1966.0,3833.0,5047.0,3606.0,4409.0,3548.0,10371.0,4138.0,14735.0,10145.0,2317.0,19528.0,26822.0,12330.0,17160.0,12369.0,1313.0,2435.0,1394.0,6182.0,1140483.0,1382949.817483
29337,3134.0,1922.0,7565.0,3657.0,1960.0,11460.0,21047.0,13427.0,2744.0,12505.0,9232.0,7718.0,7201.0,16243.0,2301.0,4716.0,6722.0,3823.0,5614.0,2164.0,13535.0,3379.0,16149.0,12120.0,2168.0,21530.0,28405.0,16479.0,17303.0,12603.0,1247.0,2297.0,1151.0,7248.0,1238737.0,1469677.841257
29338,3201.0,2826.0,7776.0,3688.0,1727.0,12336.0,23286.0,14502.0,2900.0,14459.0,8553.0,8007.0,7551.0,17749.0,2903.0,5681.0,4957.0,4079.0,6069.0,2326.0,12562.0,4733.0,15618.0,11266.0,2577.0,23934.0,27624.0,15700.0,14635.0,10524.0,1584.0,2766.0,1091.0,8010.0,1300026.0,1568329.486041
29339,2905.0,2741.0,7670.0,2947.0,1670.0,9408.0,17832.0,11338.0,3329.0,11526.0,10765.0,7747.0,7455.0,13412.0,2249.0,4756.0,4481.0,4003.0,5022.0,2856.0,11433.0,3455.0,14592.0,11340.0,2308.0,23576.0,25482.0,14204.0,13779.0,11819.0,1191.0,2461.0,1044.0,6823.0,1142334.0,1344324.604391
29340,3781.0,1975.0,11598.0,5633.0,1569.0,12832.0,27475.0,16005.0,4731.0,21262.0,11020.0,12714.0,8713.0,20400.0,2488.0,5001.0,6914.0,4543.0,6818.0,3543.0,17920.0,3908.0,20359.0,17156.0,2759.0,23649.0,34913.0,19164.0,21919.0,15454.0,1785.0,2641.0,1319.0,8649.0,1504331.0,1720475.020893
29341,2983.0,2616.0,9518.0,4885.0,1699.0,11273.0,22879.0,15128.0,2928.0,18310.0,9900.0,8650.0,8255.0,18507.0,2218.0,6170.0,6160.0,4131.0,7464.0,3026.0,16716.0,4543.0,19351.0,15204.0,2497.0,24093.0,29626.0,17417.0,17353.0,14741.0,1399.0,2698.0,1727.0,8039.0,1384668.0,1657747.846517
29342,3177.0,2979.0,8444.0,3187.0,1728.0,12161.0,21419.0,14615.0,3269.0,16938.0,10716.0,9607.0,7682.0,19609.0,2379.0,5627.0,6012.0,4659.0,6661.0,2715.0,13386.0,4218.0,16804.0,14091.0,2408.0,22689.0,28375.0,13905.0,15055.0,12844.0,1541.0,2362.0,1210.0,7654.0,1255497.0,1462374.238468
29343,3138.0,1771.0,8323.0,3937.0,1552.0,10550.0,20214.0,14577.0,2911.0,14227.0,9042.0,8490.0,6870.0,16873.0,2028.0,4630.0,4965.0,3561.0,5222.0,3120.0,11358.0,3694.0,15870.0,12502.0,1428.0,22210.0,28136.0,15953.0,15319.0,12774.0,1448.0,2771.0,993.0,6929.0,1193013.0,1452150.495029
29344,2503.0,2208.0,9478.0,4141.0,2013.0,10795.0,19629.0,13021.0,2630.0,14048.0,9877.0,8423.0,6690.0,15762.0,2345.0,4568.0,4628.0,5282.0,5423.0,2737.0,11171.0,3283.0,15903.0,11969.0,2077.0,22172.0,27715.0,14985.0,15939.0,12708.0,1155.0,2781.0,1086.0,6877.0,1195955.0,1465562.305348
29345,2842.0,2451.0,9314.0,3980.0,3601.0,13920.0,23683.0,17121.0,3600.0,16482.0,11785.0,9282.0,6755.0,16327.0,2351.0,5939.0,5461.0,4641.0,6574.0,3107.0,12892.0,4728.0,17126.0,13534.0,3034.0,23796.0,33048.0,16271.0,16598.0,15230.0,1737.0,3468.0,1434.0,7718.0,1388980.0,1698101.368667
29346,2673.0,1574.0,7505.0,4126.0,2500.0,10547.0,15299.0,13899.0,3467.0,16339.0,10550.0,8172.0,7333.0,16831.0,1996.0,4510.0,5354.0,4290.0,7337.0,3802.0,10784.0,4101.0,15263.0,12650.0,2205.0,20360.0,29805.0,14202.0,14289.0,13718.0,1287.0,2446.0,1085.0,7597.0,1233702.0,1532591.795382
29347,3396.0,3391.0,7443.0,4562.0,2046.0,11393.0,18722.0,14378.0,2986.0,16151.0,9516.0,7538.0,8703.0,20567.0,2268.0,5245.0,5748.0,4400.0,6708.0,2691.0,11302.0,4693.0,16107.0,12169.0,2607.0,21980.0,26198.0,15137.0,16409.0,15601.0,1673.0,2713.0,973.0,7790.0,1322096.0,1592676.796219
29348,3595.0,2145.0,8067.0,2755.0,1814.0,11793.0,20522.0,13465.0,3598.0,12309.0,12659.0,7447.0,8445.0,17086.0,2191.0,5319.0,4690.0,3702.0,5680.0,2123.0,11651.0,4628.0,16561.0,14502.0,2274.0,25621.0,30498.0,18079.0,15070.0,16094.0,1676.0,3257.0,1044.0,7950.0,1366080.0,1613430.234842
29349,2596.0,1607.0,6703.0,5562.0,1826.0,10928.0,18645.0,12765.0,3088.0,16509.0,9001.0,9289.0,7738.0,18325.0,1989.0,4130.0,4402.0,3992.0,5079.0,4000.0,13778.0,3147.0,14092.0,13262.0,2283.0,23565.0,26719.0,18984.0,13977.0,12297.0,1580.0,2988.0,1067.0,7286.0,1244835.0,1491894.228806
29350,2915.0,2676.0,6553.0,4731.0,1816.0,14945.0,24632.0,15033.0,3451.0,19671.0,9427.0,9187.0,7555.0,18702.0,2475.0,4176.0,4399.0,4072.0,5160.0,2858.0,11841.0,3515.0,16723.0,11955.0,2501.0,23245.0,28943.0,18149.0,16940.0,14003.0,1322.0,2435.0,1290.0,6538.0,1294988.0,1546666.967299
29351,3192.0,1866.0,7424.0,3569.0,1993.0,11935.0,20765.0,14580.0,2309.0,12771.0,9308.0,6122.0,7041.0,14754.0,1754.0,4495.0,5238.0,3885.0,5824.0,2290.0,12014.0,3021.0,17351.0,10743.0,2287.0,17940.0,27086.0,15698.0,15614.0,14846.0,1733.0,2609.0,1031.0,7490.0,1135378.0,1286836.441878
29352,2257.0,1661.0,5843.0,3323.0,2850.0,8200.0,15618.0,8625.0,2483.0,11471.0,7134.0,7139.0,6300.0,12575.0,2765.0,4088.0,5550.0,2997.0,5269.0,1931.0,10693.0,3430.0,11520.0,9145.0,2005.0,15422.0,22725.0,12560.0,14513.0,9605.0,991.0,1679.0,1028.0,5638.0,1021253.0,1394140.986095
29353,3320.0,2521.0,7431.0,4898.0,1204.0,10758.0,17574.0,10469.0,3277.0,19079.0,9984.0,9971.0,6202.0,16369.0,1880.0,4788.0,4432.0,4264.0,6918.0,2781.0,12204.0,3802.0,17357.0,13511.0,2280.0,24783.0,27765.0,15638.0,16597.0,11667.0,1348.0,1820.0,1441.0,6897.0,1216804.0,1521542.085068
29354,2485.0,1876.0,8341.0,3491.0,1488.0,13172.0,18208.0,11389.0,3206.0,15489.0,9808.0,8805.0,6334.0,17353.0,2317.0,4956.0,4899.0,4097.0,5500.0,2377.0,12105.0,3830.0,15416.0,14826.0,2905.0,16960.0,30130.0,16528.0,15618.0,15673.0,1757.0,3110.0,1478.0,6930.0,1190661.0,1423049.114437
29355,2967.0,3057.0,8648.0,4341.0,2271.0,11174.0,24987.0,15618.0,2704.0,13000.0,9929.0,8061.0,7459.0,14845.0,2100.0,4222.0,5167.0,3506.0,6329.0,2970.0,10609.0,4673.0,15600.0,12859.0,2656.0,21953.0,24574.0,17340.0,14834.0,11106.0,1441.0,2665.0,1191.0,7135.0,1226808.0,1540298.403954
29356,2131.0,2478.0,7408.0,4166.0,1929.0,13756.0,19526.0,12154.0,3045.0,12934.0,10441.0,9928.0,7619.0,13078.0,2043.0,5337.0,4664.0,4822.0,5149.0,3164.0,11592.0,4217.0,15862.0,12278.0,2025.0,22462.0,28607.0,16036.0,15240.0,14190.0,1430.0,2413.0,1282.0,7105.0,1253738.0,1598767.934909
29357,2825.0,2581.0,9776.0,4353.0,3194.0,12669.0,21846.0,13463.0,2892.0,16820.0,9814.0,9262.0,7584.0,17740.0,2434.0,5519.0,7110.0,3422.0,6601.0,2692.0,10989.0,5471.0,16874.0,13564.0,2961.0,22063.0,31549.0,15434.0,17572.0,12828.0,1526.0,2535.0,1295.0,9131.0,1377464.0,1767715.567185
29358,2540.0,2506.0,7386.0,3505.0,2076.0,11176.0,20194.0,13693.0,2724.0,12501.0,9625.0,7578.0,5613.0,13667.0,2282.0,4526.0,4070.0,4674.0,5998.0,2576.0,8460.0,3265.0,14216.0,12244.0,2223.0,21317.0,26706.0,16563.0,12745.0,11565.0,1394.0,2497.0,1136.0,6894.0,1150881.0,1375635.143148
29359,3541.0,2496.0,9213.0,4684.0,1890.0,13427.0,21869.0,15417.0,4083.0,14887.0,13409.0,10393.0,7242.0,20171.0,2389.0,5194.0,5977.0,4488.0,7437.0,3344.0,12902.0,4965.0,17938.0,15019.0,3047.0,25007.0,35068.0,21279.0,15562.0,16524.0,1555.0,2528.0,1167.0,9191.0,1359224.0,1629291.780694
29360,1115.0,1225.0,5273.0,3701.0,1593.0,8874.0,15419.0,10243.0,2517.0,12645.0,6701.0,8742.0,6092.0,9702.0,1728.0,5409.0,4492.0,4262.0,3975.0,2318.0,10367.0,3207.0,13030.0,12006.0,794.0,15658.0,23437.0,14177.0,10016.0,9377.0,1171.0,2821.0,539.0,7369.0,1023871.0,1537564.007684
29361,2869.0,1772.0,6872.0,4166.0,1276.0,11798.0,20921.0,11785.0,3248.0,14298.0,9707.0,10549.0,8281.0,14687.0,2310.0,5221.0,4898.0,3841.0,5987.0,3535.0,11319.0,4663.0,14448.0,12960.0,2454.0,25316.0,27958.0,17212.0,14873.0,13917.0,1571.0,2777.0,1243.0,7705.0,1301637.0,1695224.449191
29362,3254.0,2441.0,6956.0,5352.0,2062.0,12177.0,18523.0,12792.0,3251.0,15750.0,10811.0,8204.0,7383.0,17350.0,2031.0,4199.0,4633.0,5050.0,6910.0,3069.0,13471.0,4677.0,16595.0,12172.0,2954.0,22533.0,25919.0,16374.0,16307.0,13159.0,1832.0,2495.0,1337.0,7989.0,1291760.0,1592675.088781
29363,2027.0,1652.0,5239.0,4014.0,1522.0,8407.0,18814.0,10534.0,2801.0,14758.0,8106.0,9550.0,8518.0,13496.0,2464.0,4628.0,5175.0,3873.0,5234.0,2988.0,9952.0,2768.0,13120.0,11102.0,2077.0,21390.0,24962.0,16004.0,12858.0,10552.0,1809.0,2478.0,1013.0,5827.0,1122856.0,1455829.141535
29364,2426.0,2169.0,9644.0,3385.0,1790.0,13241.0,14882.0,10928.0,3065.0,10160.0,8197.0,7597.0,6646.0,11359.0,2474.0,4297.0,4544.0,3172.0,4526.0,2710.0,7919.0,3376.0,12045.0,7625.0,2262.0,19095.0,25873.0,8476.0,11351.0,8459.0,1322.0,2136.0,991.0,7253.0,999677.0,1298326.360588
29365,2475.0,3200.0,6241.0,3279.0,1277.0,11264.0,19647.0,12859.0,2750.0,15509.0,8848.0,6581.0,7224.0,15969.0,2375.0,4605.0,4105.0,4458.0,6808.0,2080.0,9189.0,3561.0,14561.0,9303.0,2069.0,18744.0,25208.0,14082.0,15228.0,11207.0,2067.0,1747.0,1186.0,6795.0,1115848.0,1354478.782361
29366,2212.0,1917.0,6096.0,3625.0,1611.0,9921.0,16465.0,10930.0,2638.0,13714.0,9147.0,8325.0,7197.0,12898.0,1808.0,4874.0,4394.0,4049.0,4899.0,2262.0,9722.0,3799.0,14436.0,11824.0,2623.0,22037.0,23997.0,15658.0,13403.0,9662.0,1919.0,2340.0,905.0,6387.0,1077013.0,1318513.497537
29367,2976.0,3387.0,9471.0,5359.0,1598.0,12603.0,20979.0,15022.0,3957.0,19204.0,10896.0,11041.0,7664.0,19877.0,3178.0,6350.0,5968.0,5259.0,7241.0,3201.0,12001.0,5391.0,18938.0,17829.0,2981.0,23573.0,30516.0,20578.0,17662.0,14638.0,1673.0,2746.0,1378.0,8236.0,1412999.0,1768831.437864
29368,3879.0,2219.0,9430.0,4031.0,1879.0,13874.0,26086.0,15562.0,3323.0,17341.0,12200.0,8375.0,8381.0,20869.0,3370.0,6157.0,5027.0,4298.0,6184.0,2634.0,11963.0,4212.0,19077.0,13529.0,2648.0,21766.0,31358.0,17961.0,19765.0,17786.0,1405.0,2703.0,1377.0,10440.0,1444029.0,1757547.632071
29369,2376.0,2010.0,7627.0,4022.0,1244.0,8376.0,14801.0,10528.0,2643.0,14650.0,8949.0,7440.0,6329.0,11869.0,2017.0,4241.0,4890.0,3288.0,5585.0,2428.0,10734.0,3295.0,14848.0,11447.0,2538.0,15905.0,24229.0,19414.0,15130.0,14063.0,1047.0,3097.0,1043.0,6609.0,1072810.0,1276871.953244
29370,2865.0,1702.0,6914.0,3031.0,2204.0,9214.0,18107.0,12353.0,3545.0,13185.0,8489.0,7481.0,6337.0,15644.0,2319.0,4427.0,4221.0,3176.0,5954.0,1799.0,10148.0,4079.0,14170.0,11351.0,1356.0,22262.0,26899.0,15483.0,16016.0,14860.0,1689.0,3074.0,1229.0,7902.0,1201907.0,1473279.496941
29371,2920.0,1939.0,7054.0,3869.0,1354.0,10944.0,16787.0,10285.0,2918.0,10878.0,8513.0,9214.0,5905.0,14743.0,1900.0,3869.0,4020.0,3916.0,4180.0,3218.0,8852.0,3358.0,13679.0,10931.0,1885.0,19527.0,24646.0,16016.0,15175.0,11965.0,1462.0,1969.0,930.0,6638.0,1034844.0,1362977.763644
29372,1718.0,2521.0,5911.0,4244.0,1297.0,10735.0,17227.0,12379.0,2762.0,15148.0,6340.0,8156.0,5273.0,14251.0,2209.0,4705.0,4152.0,3332.0,6302.0,2095.0,12909.0,3213.0,14386.0,9880.0,1718.0,17481.0,22117.0,13553.0,13317.0,9713.0,321.0,2136.0,891.0,7949.0,1104856.0,1528395.876321
29373,3041.0,2126.0,8327.0,3846.0,1945.0,10314.0,20268.0,14325.0,3353.0,12029.0,8591.0,8087.0,6565.0,15043.0,2245.0,5012.0,4288.0,3566.0,5661.0,2470.0,9821.0,3172.0,14359.0,13555.0,1806.0,21565.0,25317.0,18256.0,15101.0,13241.0,1233.0,3017.0,975.0,6679.0,1126978.0,1317021.058643
29374,2984.0,3846.0,9549.0,5154.0,3508.0,13100.0,21556.0,15754.0,5235.0,17438.0,12125.0,11210.0,7352.0,17987.0,2434.0,4447.0,5858.0,4464.0,7095.0,4276.0,15703.0,4702.0,21166.0,13164.0,2839.0,22203.0,30703.0,16972.0,19716.0,14566.0,1427.0,3038.0,1329.0,8779.0,1400137.0,1799852.501532
29375,2694.0,3010.0,9264.0,3306.0,2286.0,11973.0,21115.0,15510.0,2366.0,16833.0,9857.0,6662.0,7088.0,15696.0,2057.0,5359.0,4675.0,3927.0,6492.0,1681.0,10121.0,3949.0,16910.0,10563.0,3095.0,23387.0,29345.0,14818.0,17199.0,9927.0,1566.0,2792.0,1209.0,7680.0,1234496.0,1445064.614163
29376,3589.0,2696.0,6928.0,5199.0,2099.0,12430.0,23988.0,15782.0,3956.0,21105.0,11282.0,10716.0,8344.0,17710.0,2498.0,4280.0,5233.0,4200.0,6504.0,3715.0,11657.0,4455.0,14761.0,14947.0,3291.0,25639.0,28546.0,15693.0,16200.0,11984.0,1473.0,3516.0,922.0,7879.0,1335701.0,1569179.438113
29377,2649.0,2374.0,7561.0,3317.0,1577.0,11746.0,24470.0,12645.0,2872.0,14327.0,9179.0,5884.0,6806.0,16530.0,2219.0,4254.0,4666.0,3002.0,5520.0,1781.0,11965.0,3467.0,15232.0,14397.0,2923.0,23079.0,29389.0,15229.0,13652.0,11206.0,1345.0,2848.0,792.0,7007.0,1204493.0,1495173.463117
29378,2536.0,2001.0,7035.0,3479.0,1633.0,11104.0,19026.0,13562.0,2708.0,12738.0,10122.0,9117.0,7213.0,16740.0,2324.0,4272.0,4855.0,4197.0,6110.0,2285.0,11326.0,3502.0,14930.0,11863.0,2468.0,20884.0,27398.0,15011.0,15247.0,13718.0,1344.0,3304.0,980.0,8363.0,1210706.0,1475858.612586
29379,3220.0,2444.0,8353.0,4759.0,2014.0,11937.0,20840.0,13828.0,2880.0,16444.0,9201.0,8877.0,8481.0,17679.0,2332.0,5335.0,4693.0,3968.0,6113.0,2815.0,11745.0,4285.0,16771.0,14077.0,2451.0,24495.0,29376.0,18168.0,16469.0,13428.0,1452.0,3638.0,1258.0,7805.0,1342731.0,1613801.792697
29380,2960.0,2167.0,8827.0,5239.0,1477.0,11161.0,21817.0,13527.0,2595.0,16049.0,9823.0,9318.0,8022.0,18264.0,2470.0,5051.0,5074.0,4164.0,6286.0,3296.0,11175.0,4300.0,16330.0,13224.0,2561.0,20836.0,29043.0,16266.0,15550.0,11972.0,1166.0,3200.0,1138.0,6873.0,1224799.0,1533127.236703
29381,2987.0,2792.0,6057.0,7236.0,2117.0,12611.0,23418.0,15306.0,3679.0,20163.0,12159.0,12141.0,7697.0,17033.0,3398.0,5613.0,4933.0,4631.0,7302.0,5493.0,14509.0,4515.0,18032.0,15032.0,3522.0,24775.0,32465.0,18206.0,18996.0,10758.0,1625.0,3155.0,1357.0,8222.0,1485317.0,1821055.146207
29382,2499.0,1813.0,7079.0,5603.0,2036.0,10175.0,15395.0,11183.0,3023.0,15258.0,8131.0,9239.0,6555.0,13915.0,2238.0,3965.0,4889.0,3789.0,7269.0,3403.0,9007.0,3842.0,14505.0,10458.0,2443.0,18552.0,26084.0,13386.0,12921.0,10457.0,1259.0,2666.0,907.0,7380.0,1116386.0,1301158.707041
29383,2982.0,2658.0,7361.0,3957.0,1904.0,12711.0,17759.0,15296.0,2822.0,15207.0,7846.0,6938.0,7083.0,15822.0,1872.0,4932.0,6914.0,3543.0,7098.0,2639.0,11748.0,3728.0,14794.0,13863.0,2422.0,25152.0,27322.0,13965.0,13804.0,8354.0,857.0,3204.0,1236.0,6872.0,1208148.0,1458617.044973
29384,3093.0,2903.0,8705.0,5623.0,2561.0,14572.0,25452.0,18294.0,4086.0,20761.0,11538.0,11336.0,8621.0,20692.0,2348.0,5452.0,5134.0,4573.0,5661.0,3828.0,15284.0,5629.0,17713.0,15145.0,2729.0,24970.0,27663.0,21242.0,16920.0,16902.0,1804.0,3030.0,1382.0,9057.0,1511233.0,1818466.415907
29385,3399.0,1614.0,8113.0,3836.0,1952.0,10524.0,19131.0,15854.0,4039.0,12295.0,10134.0,10095.0,8517.0,18416.0,2258.0,4538.0,4839.0,3913.0,5771.0,2608.0,11332.0,3228.0,15002.0,13479.0,2140.0,23940.0,31342.0,17313.0,14846.0,14882.0,1481.0,2388.0,961.0,7581.0,1318565.0,1685834.27929
