rh.aparc.area,rh_bankssts_area,rh_caudalanteriorcingulate_area,rh_caudalmiddlefrontal_area,rh_cuneus_area,rh_entorhinal_area,rh_fusiform_area,rh_inferiorparietal_area,rh_inferiortemporal_area,rh_isthmuscingulate_area,rh_lateraloccipital_area,rh_lateralorbitofrontal_area,rh_lingual_area,rh_medialorbitofrontal_area,rh_middletemporal_area,rh_parahippocampal_area,rh_paracentral_area,rh_parsopercularis_area,rh_parsorbitalis_area,rh_parstriangularis_area,rh_pericalcarine_area,rh_postcentral_area,rh_posteriorcingulate_area,rh_precentral_area,rh_precuneus_area,rh_rostralanteriorcingulate_area,rh_rostralmiddlefrontal_area,rh_superiorfrontal_area,rh_superiorparietal_area,rh_superiortemporal_area,rh_supramarginal_area,rh_frontalpole_area,rh_temporalpole_area,rh_transversetemporal_area,rh_insula_area,rh_WhiteSurfArea_area,BrainSegVolNotVent,eTIV
29212,885.0,1088.0,2096.0,1608.0,472.0,2626.0,5192.0,3688.0,968.0,4530.0,2741.0,2958.0,2295.0,3605.0,553.0,1399.0,1386.0,889.0,1419.0,1241.0,3646.0,1360.0,4679.0,4376.0,601.0,6048.0,6849.0,5668.0,3940.0,2941.0,322.0,481.0,343.0,2076.0,84969.5,1158894.0,1289293.242951
29213,802.0,554.0,2443.0,1602.0,321.0,2947.0,4827.0,2842.0,1087.0,4486.0,2018.0,3178.0,1814.0,3343.0,571.0,1495.0,1243.0,756.0,1405.0,1556.0,3951.0,1050.0,4747.0,3938.0,524.0,5338.0,6519.0,5314.0,3780.0,3863.0,317.0,456.0,351.0,1996.0,81432.7,1034336.0,1283851.772441
29214,903.0,659.0,2464.0,1580.0,358.0,3556.0,7334.0,3230.0,1065.0,5238.0,2515.0,3480.0,2161.0,3851.0,705.0,1664.0,1208.0,780.0,1207.0,1352.0,4680.0,1404.0,4971.0,4663.0,447.0,5976.0,7510.0,6228.0,3439.0,4114.0,390.0,483.0,371.0,2164.0,92149.8,1167634.0,1362813.064645
29215,1003.0,738.0,1810.0,2063.0,393.0,3590.0,6312.0,3527.0,911.0,5370.0,2739.0,3229.0,2247.0,3782.0,557.0,1616.0,1184.0,1030.0,1514.0,1718.0,4320.0,1114.0,4989.0,4217.0,466.0,6354.0,7418.0,6586.0,3716.0,3984.0,373.0,499.0,383.0,2333.0,92084.9,1127349.0,1341514.161834
29216,953.0,700.0,2606.0,1823.0,313.0,2574.0,5080.0,3304.0,1016.0,5448.0,3026.0,2992.0,2172.0,3820.0,572.0,1946.0,1606.0,805.0,1682.0,1584.0,4367.0,1217.0,5865.0,3945.0,479.0,6498.0,7766.0,5440.0,3962.0,3845.0,434.0,542.0,403.0,2220.0,91005.2,1152099.0,1466433.833147
29217,927.0,800.0,2257.0,1874.0,320.0,2697.0,5258.0,2895.0,806.0,5424.0,2722.0,3437.0,1857.0,3355.0,610.0,1629.0,1581.0,747.0,1514.0,1627.0,4239.0,1303.0,4296.0,4172.0,671.0,6530.0,7405.0,5616.0,3676.0,3331.0,339.0,471.0,314.0,2128.0,86829.3,1071692.0,1340286.615507
29218,1186.0,916.0,2701.0,1542.0,335.0,3422.0,6578.0,3626.0,1025.0,4840.0,2584.0,3465.0,2156.0,4044.0,570.0,1639.0,1365.0,1035.0,1650.0,1630.0,4352.0,1469.0,5205.0,4332.0,912.0,6664.0,8597.0,6693.0,3625.0,3643.0,329.0,485.0,313.0,2094.0,95019.7,1134869.0,1360199.699446
29219,1059.0,722.0,1844.0,1599.0,441.0,3275.0,6132.0,3570.0,997.0,5254.0,2591.0,2919.0,1754.0,3452.0,517.0,1791.0,1191.0,1001.0,1540.0,1481.0,4727.0,1562.0,5016.0,4615.0,575.0,6630.0,8249.0,6255.0,3790.0,4450.0,312.0,508.0,362.0,2289.0,92469.4,1110395.0,1270014.8923
29220,1142.0,751.0,2356.0,1708.0,364.0,3930.0,6837.0,3779.0,1003.0,5607.0,3132.0,3408.0,2334.0,4155.0,813.0,1609.0,1527.0,1062.0,1922.0,1347.0,4452.0,1491.0,5242.0,4835.0,497.0,7998.0,8984.0,6786.0,4857.0,4519.0,417.0,468.0,512.0,2631.0,102477.0,1311626.0,1571741.17991
29221,1094.0,1001.0,3004.0,1454.0,473.0,3463.0,7865.0,3595.0,1098.0,5370.0,2863.0,3286.0,2562.0,4196.0,589.0,1664.0,1615.0,1009.0,1913.0,1254.0,4236.0,1300.0,5657.0,4651.0,586.0,6700.0,8723.0,6382.0,4227.0,3534.0,371.0,491.0,383.0,2218.0,98823.6,1169730.0,1320041.950202
29222,781.0,1187.0,2601.0,1765.0,256.0,2205.0,6564.0,2580.0,1119.0,4871.0,2464.0,2576.0,2019.0,3785.0,667.0,1697.0,1443.0,854.0,1679.0,1082.0,4168.0,1521.0,5218.0,4169.0,726.0,8044.0,8704.0,6185.0,3504.0,2931.0,352.0,448.0,333.0,2104.0,90603.4,1117987.0,1517903.898902
29223,988.0,753.0,2448.0,1798.0,374.0,3533.0,6339.0,3748.0,1074.0,5888.0,2665.0,3167.0,1922.0,3634.0,637.0,1634.0,1229.0,1000.0,1528.0,1501.0,4186.0,1595.0,5374.0,5560.0,556.0,6685.0,7990.0,6548.0,3940.0,3915.0,352.0,551.0,402.0,2151.0,95665.4,1210047.0,1476469.051774
29224,877.0,652.0,2079.0,1992.0,514.0,3848.0,5556.0,3912.0,1025.0,6134.0,2579.0,3593.0,2161.0,3810.0,721.0,1550.0,1284.0,747.0,1384.0,1934.0,4759.0,1224.0,5037.0,4885.0,604.0,6848.0,7164.0,5884.0,3871.0,4244.0,352.0,645.0,337.0,2063.0,94270.7,1228722.0,1405357.865973
29225,1162.0,929.0,1381.0,2091.0,390.0,3027.0,6081.0,3911.0,1266.0,5174.0,2555.0,3361.0,2176.0,3811.0,573.0,1694.0,1276.0,1055.0,1929.0,1855.0,4474.0,1509.0,4398.0,6586.0,615.0,6912.0,7261.0,6482.0,4448.0,4733.0,356.0,543.0,386.0,2169.0,96570.0,1222651.0,1505513.51732
29226,1089.0,1023.0,2663.0,2402.0,398.0,3465.0,7725.0,3583.0,1153.0,7191.0,2891.0,4479.0,2134.0,4623.0,679.0,1873.0,1379.0,873.0,1445.0,2382.0,5105.0,1747.0,6641.0,4647.0,710.0,5452.0,8565.0,6753.0,4423.0,4187.0,370.0,498.0,432.0,2178.0,105158.0,1287468.0,1580866.957095
29227,891.0,659.0,2236.0,1518.0,418.0,3559.0,6408.0,3095.0,912.0,4820.0,3184.0,3046.0,2318.0,3599.0,618.0,1550.0,1447.0,1020.0,1224.0,1385.0,4835.0,1209.0,5353.0,4585.0,631.0,7099.0,7788.0,6215.0,4013.0,4271.0,366.0,460.0,379.0,2293.0,93408.1,1183885.0,1374137.990524
29228,910.0,664.0,2302.0,2014.0,465.0,3425.0,5962.0,4058.0,1265.0,6387.0,2673.0,3229.0,1964.0,4036.0,653.0,1974.0,1334.0,991.0,1759.0,1608.0,5733.0,1373.0,5677.0,5470.0,410.0,6921.0,8136.0,6469.0,3918.0,4442.0,434.0,588.0,352.0,2472.0,100068.0,1267037.0,1484241.175939
29229,1041.0,719.0,2456.0,2092.0,369.0,2550.0,5654.0,2724.0,1223.0,5386.0,2905.0,3860.0,2299.0,3636.0,581.0,1353.0,1625.0,1082.0,2085.0,1559.0,4689.0,1470.0,5482.0,4497.0,504.0,6651.0,9358.0,5630.0,4433.0,3872.0,334.0,563.0,469.0,2281.0,95434.2,1199718.0,1498914.933288
29230,978.0,726.0,2057.0,2044.0,324.0,3268.0,5391.0,3543.0,1218.0,6954.0,2603.0,3911.0,2093.0,4131.0,573.0,1568.0,1687.0,815.0,1753.0,1708.0,4289.0,1226.0,5688.0,4115.0,606.0,5581.0,7578.0,5617.0,4286.0,3651.0,439.0,484.0,402.0,2093.0,93398.3,1155900.0,1430939.410032
29231,906.0,755.0,2160.0,2020.0,385.0,3195.0,4647.0,3121.0,865.0,5556.0,2752.0,2905.0,1986.0,3623.0,568.0,1641.0,1376.0,950.0,1522.0,1708.0,4363.0,1229.0,4618.0,4365.0,533.0,5921.0,7814.0,5969.0,3676.0,3697.0,330.0,517.0,367.0,2327.0,88366.7,1152788.0,1397387.733613
29232,1039.0,753.0,1903.0,1947.0,339.0,3033.0,5641.0,2956.0,845.0,5685.0,2822.0,3374.0,2335.0,3975.0,702.0,1857.0,1310.0,1062.0,1534.0,1718.0,4127.0,1387.0,4545.0,4249.0,575.0,7402.0,7400.0,6526.0,4329.0,4495.0,404.0,488.0,397.0,2434.0,93590.6,1172641.0,1410632.567314
29233,874.0,731.0,1958.0,1573.0,521.0,3843.0,4288.0,3636.0,1023.0,5534.0,2920.0,3385.0,2292.0,3337.0,688.0,1684.0,1496.0,1087.0,1704.0,1538.0,5349.0,1315.0,6418.0,4345.0,834.0,6923.0,8645.0,6143.0,4739.0,4760.0,339.0,600.0,422.0,2602.0,97547.6,1290792.0,1428518.643146
29234,1030.0,606.0,2076.0,1252.0,315.0,2414.0,5578.0,3162.0,894.0,4260.0,2836.0,3113.0,1709.0,3777.0,534.0,1389.0,1374.0,724.0,1364.0,1185.0,4212.0,1254.0,5056.0,3096.0,555.0,5056.0,7325.0,4435.0,3844.0,3991.0,296.0,446.0,372.0,1891.0,81422.0,1045963.0,1337471.120767
29235,1069.0,973.0,3293.0,1759.0,352.0,4024.0,7600.0,3920.0,1016.0,6262.0,3192.0,3594.0,2461.0,4597.0,791.0,1976.0,1768.0,1203.0,2000.0,1547.0,4871.0,1503.0,5518.0,4679.0,763.0,7962.0,8817.0,6971.0,4170.0,4434.0,424.0,454.0,390.0,2103.0,106455.0,1280861.0,1688178.900612
29236,851.0,661.0,1800.0,1964.0,270.0,2923.0,5887.0,2943.0,1107.0,5741.0,2663.0,3902.0,2124.0,3726.0,723.0,1433.0,1315.0,987.0,1500.0,1801.0,4406.0,1366.0,4822.0,4743.0,468.0,7096.0,7923.0,5381.0,3733.0,3724.0,384.0,432.0,372.0,2241.0,91413.1,1112586.0,1285970.944559
29237,944.0,800.0,2644.0,1869.0,307.0,3211.0,5932.0,3126.0,906.0,5963.0,3164.0,3764.0,2382.0,3766.0,712.0,1710.0,1361.0,1089.0,1599.0,1998.0,4601.0,1532.0,4913.0,3869.0,679.0,7347.0,7965.0,6287.0,4740.0,4689.0,362.0,580.0,426.0,2555.0,97792.1,1271564.0,1420040.790275
29238,963.0,695.0,2197.0,1816.0,410.0,2798.0,6256.0,3297.0,1110.0,4868.0,2372.0,2778.0,2128.0,3270.0,538.0,1392.0,1099.0,789.0,1344.0,1416.0,4838.0,1264.0,5053.0,5459.0,559.0,5674.0,7356.0,6097.0,4058.0,3751.0,373.0,461.0,359.0,2102.0,88938.9,1098698.0,1303752.094433
29239,1241.0,850.0,3265.0,1603.0,500.0,3454.0,6885.0,3863.0,1068.0,5729.0,2831.0,3552.0,2421.0,4605.0,728.0,2043.0,1779.0,970.0,1555.0,1499.0,5047.0,1586.0,5874.0,5096.0,583.0,7078.0,9433.0,7012.0,4353.0,4450.0,402.0,409.0,369.0,2375.0,104508.0,1277875.0,1550585.005217
29240,989.0,844.0,2580.0,1693.0,310.0,2954.0,5929.0,3205.0,1090.0,4986.0,2584.0,3525.0,2200.0,3472.0,673.0,1466.0,1683.0,948.0,2133.0,1759.0,4047.0,1353.0,5223.0,4409.0,652.0,7459.0,8651.0,6011.0,4003.0,3730.0,337.0,475.0,420.0,2339.0,94130.9,1199073.0,1361814.357461
29241,965.0,718.0,2371.0,1509.0,282.0,2731.0,5367.0,3395.0,1007.0,4715.0,2439.0,2839.0,1937.0,3995.0,549.0,1470.0,1362.0,776.0,1680.0,1333.0,3687.0,1247.0,4549.0,3887.0,402.0,5675.0,7027.0,5221.0,3671.0,3674.0,331.0,452.0,353.0,2192.0,83807.8,1039689.0,1307204.353465
29242,720.0,670.0,1962.0,1837.0,374.0,2666.0,5967.0,3090.0,1059.0,4936.0,2569.0,3165.0,2271.0,3372.0,551.0,1557.0,1462.0,796.0,1683.0,1844.0,3764.0,1177.0,4655.0,4133.0,428.0,5615.0,7498.0,5864.0,3832.0,3625.0,417.0,505.0,460.0,2425.0,86948.6,1034212.0,1385848.246414
29243,1162.0,869.0,2590.0,1836.0,304.0,3176.0,6019.0,3283.0,932.0,5770.0,3160.0,3040.0,2184.0,4082.0,697.0,1727.0,1172.0,1007.0,1619.0,1806.0,4434.0,1377.0,5378.0,3976.0,609.0,6695.0,8016.0,5848.0,3829.0,3343.0,406.0,549.0,314.0,2356.0,93561.8,1122496.0,1273669.464292
29244,846.0,821.0,2279.0,1854.0,356.0,3188.0,5151.0,3275.0,1084.0,5294.0,2792.0,3181.0,2081.0,4168.0,710.0,1894.0,1706.0,1008.0,1765.0,1543.0,4795.0,1531.0,4997.0,4219.0,730.0,6436.0,7568.0,5563.0,4516.0,4795.0,386.0,597.0,492.0,2487.0,94106.2,1135491.0,1407399.077688
29245,940.0,700.0,2396.0,1502.0,294.0,2718.0,5444.0,3423.0,1006.0,4777.0,2739.0,2926.0,1983.0,4034.0,544.0,1491.0,1375.0,793.0,1678.0,1230.0,3707.0,1230.0,4575.0,3972.0,397.0,5758.0,6949.0,5187.0,3686.0,3658.0,364.0,470.0,353.0,2195.0,84494.5,1045383.0,1307286.232638
29246,832.0,638.0,2341.0,1731.0,398.0,2980.0,4911.0,3270.0,882.0,5362.0,2808.0,3162.0,2143.0,3216.0,656.0,1660.0,1408.0,1126.0,1806.0,1857.0,4184.0,1256.0,5155.0,4113.0,659.0,5309.0,6839.0,5442.0,3743.0,4122.0,344.0,546.0,343.0,2298.0,87539.5,1170862.0,1442201.576287
29247,1112.0,950.0,1951.0,1761.0,330.0,3007.0,6472.0,3022.0,1096.0,6024.0,3180.0,3907.0,2073.0,2977.0,675.0,1685.0,1791.0,1004.0,2073.0,1754.0,4412.0,1276.0,4823.0,4176.0,789.0,7072.0,6627.0,5816.0,3848.0,3749.0,343.0,442.0,378.0,2233.0,92826.4,1122899.0,1442339.939505
29248,958.0,1118.0,2217.0,1590.0,322.0,3164.0,6033.0,3200.0,1018.0,5793.0,2885.0,2508.0,2497.0,3839.0,644.0,1771.0,1545.0,958.0,1853.0,1070.0,5293.0,1326.0,5652.0,4843.0,786.0,7250.0,7622.0,6279.0,3744.0,4345.0,374.0,542.0,330.0,2251.0,95621.2,1176250.0,1355374.570457
29249,1003.0,822.0,2460.0,1963.0,570.0,3723.0,6403.0,4011.0,879.0,5338.0,2778.0,3476.0,2394.0,3691.0,693.0,1981.0,1855.0,888.0,1903.0,1789.0,4603.0,1506.0,5690.0,4210.0,826.0,7131.0,9232.0,5678.0,3857.0,3824.0,423.0,576.0,394.0,2652.0,99223.4,1268368.0,1501256.773147
29250,888.0,586.0,2110.0,1719.0,466.0,3203.0,5175.0,3373.0,1198.0,5142.0,2744.0,3550.0,2155.0,3528.0,612.0,1379.0,1428.0,943.0,2055.0,1667.0,4485.0,1153.0,4786.0,4372.0,490.0,6765.0,7487.0,5467.0,4073.0,4262.0,346.0,532.0,455.0,2803.0,91395.8,1162398.0,1443174.245214
29251,1072.0,694.0,2357.0,1791.0,282.0,2791.0,6205.0,3024.0,1016.0,6503.0,2759.0,4115.0,2087.0,3853.0,564.0,1592.0,1553.0,1017.0,1630.0,1764.0,4014.0,1124.0,4593.0,4996.0,494.0,6461.0,6852.0,6606.0,3937.0,3476.0,454.0,491.0,289.0,2061.0,92518.1,1189657.0,1442365.654823
29252,1065.0,666.0,2498.0,1641.0,439.0,3436.0,6319.0,3966.0,1115.0,5789.0,2813.0,3459.0,2015.0,4339.0,576.0,1964.0,1469.0,830.0,1841.0,1251.0,4800.0,1309.0,5107.0,4819.0,467.0,6455.0,7452.0,7061.0,4205.0,4343.0,367.0,609.0,392.0,2282.0,97158.1,1179717.0,1458696.205237
29253,902.0,878.0,1937.0,1534.0,342.0,3165.0,5543.0,3007.0,1002.0,5051.0,2579.0,2941.0,2099.0,3294.0,682.0,1471.0,1173.0,945.0,1671.0,1211.0,4146.0,1427.0,4702.0,3977.0,596.0,5237.0,6302.0,5092.0,3664.0,3793.0,335.0,405.0,391.0,2113.0,83606.8,1038853.0,1318735.872661
29254,911.0,661.0,2630.0,1515.0,392.0,2819.0,5272.0,2909.0,933.0,5635.0,2565.0,2971.0,1985.0,3395.0,584.0,1339.0,1345.0,834.0,1536.0,1510.0,3953.0,1191.0,4374.0,3944.0,528.0,6554.0,7035.0,5369.0,3429.0,3349.0,329.0,545.0,306.0,1886.0,84533.6,1061692.0,1271081.841667
29273,871.0,696.0,2513.0,1347.0,412.0,2640.0,5123.0,3207.0,883.0,4388.0,2743.0,2952.0,2435.0,3248.0,590.0,1538.0,1248.0,843.0,1699.0,1271.0,3819.0,1261.0,4756.0,3994.0,607.0,7066.0,7624.0,5437.0,3595.0,3491.0,348.0,516.0,339.0,1934.0,85434.7,1110440.0,1310036.017514
29274,1076.0,901.0,2752.0,1914.0,540.0,3449.0,5112.0,4232.0,979.0,6130.0,2442.0,3873.0,2221.0,4490.0,594.0,1593.0,1550.0,891.0,1595.0,1671.0,3351.0,1266.0,6251.0,4131.0,484.0,7182.0,9369.0,4600.0,3861.0,2759.0,431.0,599.0,354.0,1989.0,94634.9,1210096.0,1471474.54401
29275,1000.0,645.0,2015.0,1609.0,643.0,3456.0,5504.0,3598.0,976.0,6054.0,3100.0,3623.0,2449.0,3834.0,593.0,1806.0,1432.0,1079.0,2096.0,1401.0,3767.0,1144.0,4628.0,4524.0,539.0,6666.0,8707.0,5522.0,4151.0,4275.0,326.0,634.0,410.0,2472.0,94678.6,1205814.0,1470216.377986
29276,1124.0,699.0,2293.0,1579.0,487.0,3381.0,6813.0,3451.0,874.0,5703.0,3094.0,3115.0,2238.0,4018.0,737.0,1520.0,1615.0,860.0,1782.0,1396.0,4514.0,1206.0,5444.0,4132.0,594.0,6521.0,8671.0,6356.0,4089.0,4282.0,436.0,548.0,352.0,2203.0,96126.1,1191151.0,1421360.248757
29277,974.0,704.0,2129.0,1698.0,447.0,3243.0,6017.0,3937.0,1034.0,4900.0,2978.0,2856.0,2310.0,3845.0,614.0,1426.0,1303.0,876.0,1870.0,1396.0,3800.0,1110.0,4656.0,4886.0,516.0,7043.0,7173.0,5553.0,3697.0,3777.0,286.0,531.0,319.0,2539.0,90440.5,1127251.0,1386647.52199
29278,1025.0,742.0,2445.0,1583.0,377.0,3122.0,4890.0,3286.0,1035.0,4814.0,3009.0,2895.0,2247.0,3576.0,596.0,1544.0,1846.0,836.0,2010.0,1535.0,3753.0,1354.0,5066.0,3997.0,775.0,5872.0,7935.0,5124.0,3948.0,2922.0,347.0,492.0,363.0,2273.0,87633.0,1162624.0,1361341.294987
29279,1131.0,952.0,1963.0,1670.0,369.0,3511.0,7276.0,4016.0,820.0,5471.0,2585.0,3607.0,2233.0,4109.0,714.0,1470.0,1316.0,933.0,1389.0,1390.0,4109.0,1352.0,5475.0,4621.0,747.0,6315.0,8189.0,6396.0,4035.0,3651.0,426.0,573.0,330.0,2262.0,95404.3,1208138.0,1426664.188754
29280,887.0,735.0,2638.0,1846.0,523.0,3791.0,7189.0,3924.0,1085.0,5614.0,3596.0,3753.0,2537.0,4142.0,686.0,1705.0,1410.0,1053.0,1683.0,1769.0,4588.0,1432.0,5303.0,5139.0,688.0,7499.0,8413.0,7264.0,4059.0,4311.0,397.0,552.0,345.0,2489.0,103046.0,1335879.0,1610563.912444
29281,1083.0,705.0,2341.0,1589.0,279.0,3624.0,7046.0,3228.0,1191.0,5290.0,3352.0,3082.0,2216.0,4176.0,667.0,1164.0,1553.0,998.0,1602.0,1348.0,4140.0,1348.0,4563.0,4329.0,728.0,6588.0,7293.0,5697.0,4397.0,4941.0,386.0,456.0,373.0,2443.0,94213.0,1186056.0,1466217.925963
29282,763.0,805.0,2646.0,998.0,547.0,2433.0,5934.0,2874.0,996.0,4361.0,2138.0,1802.0,2060.0,3261.0,699.0,1932.0,1655.0,876.0,1646.0,874.0,4258.0,1343.0,5573.0,3357.0,481.0,6374.0,8523.0,5286.0,3783.0,4539.0,432.0,528.0,357.0,2234.0,86370.7,1131913.0,1639842.623135
29283,1250.0,753.0,2894.0,1786.0,461.0,3979.0,7528.0,3956.0,1287.0,5875.0,3027.0,3643.0,2401.0,4667.0,767.0,2060.0,1595.0,903.0,1821.0,1684.0,5808.0,1281.0,5767.0,5720.0,751.0,6883.0,8469.0,6615.0,5006.0,5293.0,419.0,509.0,470.0,2959.0,108288.0,1336548.0,1665457.218001
29284,700.0,849.0,2667.0,1778.0,563.0,3378.0,4542.0,4351.0,872.0,5211.0,3107.0,2989.0,2277.0,4372.0,685.0,1597.0,1574.0,1192.0,1597.0,1735.0,4263.0,1247.0,4706.0,3812.0,643.0,6083.0,9169.0,5385.0,4088.0,5365.0,398.0,629.0,361.0,2399.0,94585.9,1215771.0,1519761.871152
29285,989.0,729.0,2194.0,2159.0,515.0,3218.0,5894.0,3880.0,1056.0,5819.0,2732.0,3759.0,2130.0,3758.0,621.0,1828.0,1400.0,796.0,1618.0,1834.0,4210.0,1253.0,4764.0,4055.0,540.0,6107.0,6832.0,6625.0,3962.0,3929.0,377.0,516.0,332.0,1970.0,92399.8,1207442.0,1549302.394916
29286,1063.0,802.0,2676.0,1805.0,644.0,4062.0,7789.0,4333.0,1107.0,5759.0,3470.0,3517.0,2693.0,4364.0,696.0,2013.0,1717.0,1029.0,1949.0,1751.0,5182.0,1554.0,5528.0,4835.0,845.0,8402.0,10553.0,7412.0,4440.0,4904.0,478.0,712.0,444.0,2429.0,110956.0,1352161.0,1645238.852732
29287,1047.0,746.0,2309.0,1507.0,389.0,2809.0,6193.0,3365.0,1220.0,5096.0,2895.0,2682.0,2170.0,4322.0,618.0,1301.0,1622.0,932.0,1474.0,1176.0,4194.0,1510.0,5225.0,5107.0,667.0,6060.0,6698.0,5391.0,4340.0,3546.0,429.0,518.0,402.0,1999.0,89961.6,1185786.0,1427240.087658
29288,825.0,951.0,2692.0,1856.0,474.0,3765.0,7785.0,4149.0,1012.0,5821.0,3604.0,3477.0,2565.0,4687.0,944.0,2397.0,1800.0,1213.0,2625.0,1629.0,5074.0,1449.0,5578.0,5597.0,875.0,8010.0,9142.0,6774.0,4979.0,5133.0,368.0,702.0,448.0,2903.0,111303.0,1438835.0,1816492.792668
29289,1214.0,1000.0,2408.0,1585.0,388.0,2770.0,6387.0,3769.0,1015.0,5032.0,3098.0,3163.0,2485.0,4462.0,654.0,1504.0,1729.0,900.0,1850.0,1362.0,4544.0,1496.0,5593.0,4654.0,775.0,6121.0,8012.0,6035.0,4214.0,4391.0,349.0,540.0,358.0,2222.0,96079.6,1238577.0,1495787.118416
29290,927.0,941.0,2491.0,1879.0,385.0,2924.0,5375.0,2680.0,870.0,5170.0,1987.0,3692.0,2014.0,3461.0,567.0,1403.0,1686.0,855.0,1356.0,1575.0,4013.0,1120.0,5215.0,3563.0,660.0,5529.0,7040.0,5552.0,4143.0,3566.0,356.0,595.0,343.0,1896.0,85828.6,1132768.0,1478629.104117
29291,950.0,935.0,2877.0,1705.0,420.0,3748.0,6141.0,3621.0,1099.0,5761.0,2966.0,3479.0,2452.0,3888.0,709.0,1753.0,1747.0,794.0,1924.0,1521.0,4603.0,1169.0,5112.0,4579.0,731.0,6699.0,8157.0,6053.0,4217.0,4333.0,435.0,598.0,387.0,2269.0,97832.2,1178212.0,1431313.769509
29292,853.0,472.0,2102.0,1626.0,457.0,2386.0,4694.0,3107.0,964.0,4833.0,2375.0,3111.0,1555.0,3124.0,565.0,1396.0,1260.0,812.0,1368.0,1314.0,4256.0,1104.0,5074.0,3569.0,468.0,6406.0,7087.0,5009.0,3696.0,4143.0,389.0,686.0,354.0,1800.0,82414.3,1035337.0,1356880.77678
29293,995.0,636.0,2859.0,1472.0,319.0,2865.0,5817.0,3398.0,915.0,4941.0,2345.0,2364.0,2079.0,3912.0,694.0,1645.0,1241.0,766.0,1246.0,1224.0,4049.0,1195.0,5774.0,3926.0,543.0,6328.0,7258.0,5399.0,4005.0,3170.0,336.0,552.0,360.0,1953.0,86582.0,1101312.0,1355958.244692
29294,1004.0,794.0,2508.0,1635.0,515.0,3614.0,4986.0,3983.0,1224.0,5871.0,3450.0,3119.0,2224.0,3934.0,694.0,1385.0,1111.0,1021.0,1406.0,1541.0,5078.0,1297.0,5581.0,4002.0,773.0,7381.0,8111.0,5631.0,3977.0,4080.0,353.0,584.0,376.0,2140.0,95382.7,1208144.0,1475909.663182
29295,763.0,648.0,2076.0,1337.0,579.0,2936.0,5187.0,3627.0,874.0,4348.0,2380.0,2367.0,2248.0,3625.0,680.0,1397.0,1338.0,716.0,1342.0,969.0,3099.0,1027.0,4096.0,3792.0,486.0,5293.0,6730.0,4660.0,3235.0,3100.0,369.0,450.0,341.0,1850.0,77959.8,1067894.0,1478204.851463
29296,1036.0,906.0,1922.0,1634.0,516.0,3889.0,6225.0,3519.0,1100.0,5447.0,3352.0,3550.0,2133.0,3959.0,703.0,1361.0,1199.0,896.0,1480.0,1725.0,4032.0,1437.0,4838.0,4218.0,786.0,7944.0,7089.0,5465.0,4730.0,3803.0,301.0,525.0,414.0,2141.0,94274.5,1153604.0,1388882.898934
29297,1049.0,698.0,2095.0,1330.0,365.0,3168.0,5283.0,3320.0,812.0,3836.0,2798.0,2679.0,2329.0,3614.0,654.0,1536.0,1423.0,939.0,1857.0,1271.0,3653.0,1083.0,4694.0,3618.0,636.0,5113.0,6586.0,4981.0,3676.0,3365.0,270.0,492.0,314.0,1975.0,81512.2,1078150.0,1306137.933766
29298,807.0,908.0,2582.0,1631.0,299.0,3211.0,4747.0,3493.0,933.0,5246.0,2823.0,2732.0,2255.0,4084.0,719.0,1527.0,1482.0,905.0,1537.0,1230.0,3944.0,1660.0,5143.0,3709.0,757.0,6411.0,7529.0,4710.0,4355.0,3649.0,376.0,473.0,387.0,2169.0,88422.9,1132978.0,1369202.976477
29299,990.0,619.0,2569.0,1474.0,298.0,2437.0,4512.0,3361.0,1027.0,4233.0,2719.0,3191.0,2013.0,3661.0,686.0,1363.0,1721.0,872.0,1529.0,1347.0,4139.0,1273.0,4703.0,3379.0,460.0,5603.0,6529.0,5013.0,3537.0,3815.0,277.0,460.0,307.0,1866.0,81981.8,1027711.0,1192115.44235
29300,896.0,937.0,2853.0,1854.0,511.0,3221.0,6974.0,4275.0,1055.0,5276.0,3008.0,2861.0,2235.0,3940.0,668.0,1539.0,1433.0,991.0,1643.0,1470.0,3880.0,1306.0,5209.0,3437.0,841.0,6242.0,7393.0,5091.0,3374.0,3058.0,378.0,585.0,336.0,2316.0,91087.4,1189638.0,1428552.984109
29301,1063.0,1087.0,2557.0,1432.0,491.0,3510.0,6771.0,4344.0,981.0,4641.0,3334.0,3019.0,2434.0,4410.0,722.0,1671.0,1471.0,1051.0,1811.0,1220.0,5090.0,1577.0,5674.0,4740.0,803.0,7497.0,6936.0,6120.0,3958.0,4613.0,366.0,513.0,362.0,2495.0,98764.3,1213074.0,1386286.046373
29302,924.0,661.0,2791.0,1902.0,447.0,3213.0,6585.0,3122.0,1123.0,5450.0,3507.0,4194.0,2392.0,3796.0,635.0,1786.0,1531.0,1012.0,1748.0,1972.0,4345.0,1567.0,5501.0,4829.0,685.0,7147.0,7865.0,6380.0,3708.0,4725.0,332.0,665.0,346.0,2714.0,99599.0,1274658.0,1629449.201084
29303,1170.0,697.0,2215.0,1993.0,365.0,3380.0,5276.0,3553.0,1069.0,6737.0,2742.0,3692.0,2180.0,4248.0,702.0,1761.0,1334.0,986.0,1621.0,1776.0,4469.0,1240.0,5410.0,4417.0,687.0,6476.0,8193.0,6761.0,3965.0,4088.0,430.0,521.0,421.0,2142.0,96716.8,1242610.0,1504207.709766
