rh.aparc.volume,rh_bankssts_volume,rh_caudalanteriorcingulate_volume,rh_caudalmiddlefrontal_volume,rh_cuneus_volume,rh_entorhinal_volume,rh_fusiform_volume,rh_inferiorparietal_volume,rh_inferiortemporal_volume,rh_isthmuscingulate_volume,rh_lateraloccipital_volume,rh_lateralorbitofrontal_volume,rh_lingual_volume,rh_medialorbitofrontal_volume,rh_middletemporal_volume,rh_parahippocampal_volume,rh_paracentral_volume,rh_parsopercularis_volume,rh_parsorbitalis_volume,rh_parstriangularis_volume,rh_pericalcarine_volume,rh_postcentral_volume,rh_posteriorcingulate_volume,rh_precentral_volume,rh_precuneus_volume,rh_rostralanteriorcingulate_volume,rh_rostralmiddlefrontal_volume,rh_superiorfrontal_volume,rh_superiorparietal_volume,rh_superiortemporal_volume,rh_supramarginal_volume,rh_frontalpole_volume,rh_temporalpole_volume,rh_transversetemporal_volume,rh_insula_volume,BrainSegVolNotVent,eTIV
50776,2945.0,2527.0,6223.0,4927.0,1428.0,10057.0,22927.0,13674.0,3280.0,15855.0,8544.0,9502.0,7768.0,16641.0,1797.0,5275.0,4385.0,3672.0,5505.0,3205.0,12542.0,2964.0,14837.0,14183.0,1830.0,20377.0,25849.0,16341.0,13623.0,12906.0,1806.0,2227.0,978.0,6479.0,1154708.0,1413807.67877
50777,3190.0,2702.0,6705.0,5425.0,2179.0,14168.0,23834.0,17546.0,3740.0,18556.0,9903.0,10125.0,8598.0,20114.0,2848.0,6061.0,4325.0,4104.0,6801.0,3527.0,14682.0,5335.0,19475.0,16404.0,2748.0,24465.0,31575.0,23142.0,16853.0,17074.0,1340.0,3266.0,1443.0,7692.0,1436714.0,1657121.838203
50778,3083.0,1875.0,7547.0,3595.0,1826.0,11791.0,20338.0,14623.0,2293.0,12079.0,9435.0,6016.0,6704.0,14873.0,1904.0,4380.0,5006.0,3731.0,5628.0,2330.0,11782.0,2970.0,17117.0,10474.0,2303.0,17384.0,26760.0,15287.0,15418.0,14729.0,1542.0,2882.0,1013.0,7441.0,1128635.0,1287294.825876
50779,2213.0,1593.0,6284.0,3380.0,2427.0,8409.0,15424.0,8673.0,2432.0,11491.0,6685.0,7828.0,6584.0,12726.0,2654.0,3894.0,5287.0,2935.0,5357.0,2027.0,10754.0,3395.0,11636.0,8866.0,2031.0,15455.0,22821.0,12460.0,13762.0,9273.0,1160.0,1818.0,982.0,5496.0,1022168.0,1386527.401307
50780,3229.0,2486.0,7315.0,4813.0,1179.0,10251.0,17404.0,10769.0,3308.0,19336.0,8857.0,10091.0,6727.0,16232.0,1897.0,4776.0,4503.0,4291.0,7099.0,2780.0,12120.0,3950.0,17391.0,13592.0,2257.0,24660.0,27912.0,15296.0,16551.0,11692.0,1289.0,2391.0,1458.0,6910.0,1218357.0,1521164.922179
50781,2772.0,2401.0,6567.0,4528.0,1706.0,12513.0,22524.0,13392.0,3853.0,13654.0,9382.0,7840.0,7633.0,17724.0,2353.0,4608.0,5383.0,4241.0,7737.0,3001.0,11344.0,4279.0,18029.0,16231.0,1775.0,23375.0,29156.0,17845.0,16220.0,13496.0,1580.0,1925.0,1253.0,7309.0,1254894.0,1431603.666026
50782,2932.0,2492.0,7636.0,3795.0,1684.0,10528.0,21580.0,12556.0,2347.0,14082.0,9591.0,7624.0,7270.0,14593.0,1805.0,4515.0,4712.0,4208.0,4679.0,2685.0,11889.0,3072.0,18222.0,12529.0,2088.0,22551.0,28593.0,16182.0,17284.0,11442.0,1589.0,2194.0,1204.0,7123.0,1207692.0,1500392.138642
50783,2582.0,2554.0,7075.0,3473.0,2170.0,10970.0,19887.0,13835.0,2738.0,12399.0,9768.0,7465.0,5638.0,13610.0,2438.0,4472.0,3934.0,4785.0,6028.0,2669.0,8371.0,3242.0,14345.0,12089.0,2166.0,21196.0,26084.0,16013.0,12678.0,11277.0,1351.0,2044.0,1142.0,6964.0,1147012.0,1377280.177091
50784,2699.0,1892.0,7651.0,5278.0,1212.0,10177.0,20016.0,13065.0,3220.0,13356.0,8876.0,10230.0,6947.0,15780.0,2160.0,4826.0,5533.0,4050.0,7562.0,3298.0,11576.0,3567.0,15681.0,12594.0,2359.0,21801.0,28402.0,14180.0,15870.0,13552.0,1142.0,2668.0,1197.0,6809.0,1149638.0,1346686.914875
50785,916.0,1226.0,4953.0,3502.0,1707.0,8837.0,17020.0,9609.0,2480.0,13363.0,6621.0,8838.0,6825.0,10693.0,2075.0,4879.0,4233.0,4101.0,3930.0,2230.0,9941.0,2957.0,13527.0,11874.0,859.0,15419.0,23087.0,14417.0,9163.0,8869.0,1169.0,2438.0,398.0,6341.0,984811.0,1538427.275054
50786,2824.0,2191.0,7412.0,4345.0,2002.0,11234.0,19657.0,12755.0,3216.0,13472.0,9204.0,7553.0,7086.0,15335.0,1989.0,5164.0,4961.0,4223.0,6163.0,2690.0,15587.0,4428.0,16597.0,12951.0,2714.0,23840.0,28436.0,16510.0,14535.0,13012.0,1336.0,3235.0,1264.0,10298.0,1264321.0,1454716.961904
50787,2190.0,2104.0,7435.0,4226.0,2187.0,9767.0,13533.0,11810.0,3146.0,13157.0,8696.0,8971.0,6808.0,12013.0,2253.0,4518.0,4877.0,3180.0,4852.0,3155.0,9712.0,3894.0,14662.0,10988.0,1776.0,15767.0,26917.0,15517.0,13383.0,10920.0,909.0,1779.0,1076.0,7443.0,1210753.0,1423920.673341
50788,3010.0,2484.0,8110.0,3528.0,1950.0,12447.0,16692.0,15033.0,3114.0,11580.0,9640.0,8847.0,6381.0,16472.0,2541.0,4635.0,4865.0,4172.0,6836.0,2228.0,12740.0,5085.0,15620.0,12939.0,2433.0,23759.0,29803.0,16740.0,16600.0,14311.0,1190.0,2622.0,1285.0,7339.0,1256777.0,1516829.616553
50789,2769.0,1939.0,7181.0,4302.0,1350.0,12041.0,21214.0,11413.0,3153.0,14471.0,9461.0,10376.0,8501.0,14486.0,2344.0,5242.0,4692.0,3767.0,6073.0,3582.0,11603.0,4522.0,14403.0,13262.0,2474.0,25899.0,28231.0,17024.0,15119.0,13667.0,1660.0,2876.0,1228.0,8013.0,1308836.0,1694137.139141
50790,2356.0,2125.0,9499.0,3437.0,1813.0,13342.0,14910.0,10868.0,3172.0,10384.0,7923.0,7657.0,6821.0,11346.0,2408.0,3955.0,4538.0,3208.0,4619.0,2767.0,8041.0,3429.0,11903.0,7985.0,2278.0,19112.0,25974.0,8524.0,11452.0,8402.0,1303.0,2093.0,1033.0,7333.0,1005499.0,1297793.608104
50791,2569.0,3824.0,11564.0,4585.0,2188.0,14104.0,24910.0,17699.0,3348.0,18910.0,11672.0,8405.0,8051.0,19847.0,2247.0,5711.0,6187.0,4645.0,7669.0,2527.0,13772.0,5591.0,19389.0,17124.0,4183.0,26637.0,34867.0,22436.0,18351.0,17163.0,1429.0,3062.0,1208.0,8978.0,1443865.0,1697480.311042
50792,2504.0,1676.0,8594.0,4235.0,2189.0,13003.0,24548.0,15055.0,4118.0,13905.0,8894.0,7310.0,7119.0,15583.0,3085.0,5906.0,4570.0,3402.0,6236.0,2397.0,14355.0,4448.0,17743.0,12868.0,2462.0,23167.0,30375.0,20939.0,15669.0,15278.0,1504.0,1620.0,1409.0,9953.0,1294380.0,1634583.855812
50793,2341.0,2779.0,6080.0,4720.0,1256.0,11773.0,20977.0,13698.0,2577.0,17709.0,9286.0,9101.0,6309.0,14678.0,2288.0,4759.0,5272.0,5143.0,5994.0,2500.0,10668.0,3829.0,15629.0,11845.0,2475.0,19947.0,25297.0,15369.0,15440.0,12801.0,1506.0,2570.0,1400.0,7964.0,1166876.0,1359474.606312
50794,2527.0,1846.0,6289.0,3904.0,1575.0,10380.0,19500.0,14454.0,2836.0,13015.0,9942.0,7309.0,6829.0,16017.0,1764.0,4535.0,4199.0,3744.0,4617.0,2053.0,10272.0,3171.0,14914.0,11402.0,1823.0,20526.0,27258.0,16469.0,15910.0,15052.0,1585.0,2362.0,1052.0,6682.0,1182558.0,1496947.650972
50795,2781.0,2518.0,8788.0,3967.0,2244.0,12136.0,19887.0,12469.0,3201.0,16446.0,9533.0,7979.0,7545.0,18893.0,2364.0,5663.0,5572.0,4231.0,6163.0,2240.0,12111.0,4414.0,14748.0,13886.0,2479.0,22722.0,29813.0,16756.0,16132.0,15728.0,1821.0,2596.0,1101.0,7271.0,1252921.0,1566379.017065
50796,2362.0,1785.0,8692.0,3406.0,1837.0,9722.0,16954.0,13500.0,2597.0,13562.0,6937.0,6843.0,6087.0,15712.0,2137.0,4284.0,4720.0,3291.0,4137.0,1754.0,10295.0,3503.0,16711.0,11631.0,1795.0,20417.0,25450.0,14353.0,13053.0,12146.0,1478.0,2150.0,902.0,5798.0,1135039.0,1476184.037316
50797,2395.0,1892.0,8368.0,5479.0,1811.0,11540.0,18853.0,14981.0,3409.0,19223.0,11135.0,10281.0,7547.0,18396.0,2658.0,5674.0,5654.0,3946.0,6271.0,3744.0,13892.0,3494.0,16783.0,12237.0,2193.0,20998.0,26696.0,17386.0,13189.0,11276.0,1424.0,3645.0,1214.0,8239.0,1274718.0,1432999.997233
50798,3514.0,2823.0,7249.0,4299.0,1687.0,11650.0,25533.0,16468.0,3141.0,16890.0,9764.0,9723.0,8865.0,21616.0,2510.0,4953.0,5910.0,4983.0,7261.0,2763.0,13899.0,3956.0,17833.0,13172.0,2740.0,29316.0,31611.0,18420.0,17464.0,12117.0,1710.0,2252.0,1244.0,6189.0,1411634.0,1632702.202668
50799,2775.0,1584.0,8573.0,5180.0,2076.0,12113.0,20607.0,10783.0,2845.0,17999.0,8674.0,10245.0,6875.0,15062.0,2220.0,4897.0,3959.0,3302.0,3902.0,3224.0,11993.0,3579.0,17534.0,12555.0,2785.0,20686.0,26042.0,18471.0,14906.0,13525.0,990.0,2621.0,993.0,6358.0,1209703.0,1504981.663868
50800,3684.0,2421.0,10171.0,3932.0,2180.0,16164.0,26677.0,16140.0,3529.0,18815.0,12478.0,9654.0,7890.0,20682.0,3397.0,7366.0,7406.0,4303.0,8548.0,3042.0,13820.0,4691.0,19761.0,16997.0,3352.0,26865.0,40797.0,19204.0,22726.0,18782.0,1633.0,3215.0,1648.0,9425.0,1654478.0,2010473.742706
50801,2815.0,2641.0,8944.0,4012.0,2200.0,12054.0,20537.0,15750.0,2712.0,14177.0,9618.0,7375.0,7469.0,15102.0,2278.0,5308.0,5701.0,3986.0,6215.0,1839.0,9713.0,4548.0,14781.0,13811.0,2721.0,20605.0,30898.0,17688.0,17184.0,13818.0,1804.0,2799.0,1340.0,7413.0,1232509.0,1478595.657962
50802,2495.0,1789.0,7449.0,4475.0,1827.0,12608.0,21574.0,14281.0,3340.0,14680.0,11196.0,8770.0,7950.0,18408.0,2790.0,5247.0,6127.0,4752.0,8080.0,2796.0,13785.0,4183.0,17333.0,13894.0,1854.0,21272.0,27904.0,16919.0,14658.0,13550.0,1433.0,2831.0,1253.0,7625.0,1281587.0,1503706.249341
50803,2927.0,2511.0,9113.0,5151.0,2049.0,11598.0,21773.0,13114.0,2521.0,17835.0,10605.0,8127.0,7563.0,18718.0,2045.0,5738.0,5378.0,4038.0,6963.0,2387.0,13576.0,3918.0,19006.0,14037.0,2039.0,22513.0,29110.0,20259.0,19798.0,18676.0,1524.0,3165.0,1812.0,9455.0,1291574.0,1615115.565835
50804,3211.0,3242.0,6326.0,4744.0,1956.0,11698.0,24641.0,14168.0,3330.0,17562.0,11315.0,10383.0,7687.0,18368.0,1971.0,5825.0,4750.0,4171.0,7572.0,3295.0,11016.0,4478.0,15983.0,15836.0,3624.0,20729.0,32220.0,15175.0,16116.0,13516.0,1283.0,3228.0,1367.0,8881.0,1333867.0,1603599.178987
50805,3293.0,2295.0,7985.0,4541.0,3004.0,12395.0,22183.0,15507.0,3104.0,15709.0,11451.0,9913.0,7658.0,17847.0,2444.0,3911.0,6678.0,4845.0,8570.0,3083.0,12867.0,4253.0,12988.0,12898.0,2453.0,28910.0,34285.0,13651.0,16665.0,9720.0,1427.0,2455.0,1101.0,8220.0,1347635.0,1642847.729464
50806,3414.0,1572.0,6214.0,5052.0,1456.0,11929.0,18163.0,14257.0,2889.0,14788.0,8110.0,10405.0,7068.0,15575.0,2207.0,4656.0,4882.0,3814.0,5008.0,3006.0,11231.0,4282.0,15722.0,12701.0,1594.0,19567.0,23689.0,16932.0,16995.0,11341.0,1076.0,3394.0,1088.0,6484.0,1156234.0,1392884.022411
50807,2543.0,2190.0,6273.0,4565.0,2576.0,9930.0,21962.0,13965.0,3491.0,12187.0,8762.0,9414.0,6500.0,15520.0,2113.0,4602.0,4472.0,4415.0,6867.0,3574.0,11932.0,3508.0,14497.0,11653.0,2483.0,24738.0,29330.0,18290.0,16807.0,13160.0,1508.0,3087.0,1184.0,6729.0,1255972.0,1396255.64783
50808,2726.0,2799.0,8548.0,4278.0,2254.0,12044.0,21170.0,15548.0,2509.0,14264.0,9438.0,8408.0,8321.0,16012.0,2118.0,6400.0,5915.0,4427.0,6296.0,2788.0,11278.0,4471.0,16660.0,12080.0,2397.0,21615.0,28928.0,16005.0,16657.0,14924.0,1564.0,3112.0,1214.0,6638.0,1307991.0,1504555.592761
50809,2855.0,2898.0,6875.0,5326.0,2084.0,12661.0,21939.0,14805.0,4168.0,19044.0,11364.0,8647.0,6675.0,18248.0,2732.0,4680.0,4653.0,4730.0,7357.0,3467.0,13678.0,4306.0,14621.0,15055.0,2695.0,25502.0,29333.0,16592.0,17291.0,13815.0,1376.0,3104.0,1021.0,7327.0,1338810.0,1620920.095285
50810,2883.0,3128.0,8693.0,4310.0,2157.0,11232.0,25303.0,15774.0,2821.0,13535.0,10310.0,8010.0,7332.0,14906.0,1992.0,4249.0,5111.0,3492.0,6512.0,2801.0,10532.0,4678.0,15755.0,12793.0,2757.0,21838.0,24634.0,17506.0,14861.0,11053.0,1507.0,2853.0,1191.0,7038.0,1224829.0,1540922.786428
50811,2917.0,2657.0,9649.0,4300.0,3981.0,12625.0,21841.0,13404.0,2966.0,17107.0,9605.0,9424.0,7362.0,17489.0,2479.0,5394.0,6961.0,3355.0,6669.0,2630.0,10794.0,5605.0,17060.0,13628.0,2930.0,22110.0,31000.0,15476.0,17732.0,12374.0,1631.0,2823.0,1321.0,9967.0,1377332.0,1767719.582712
50812,2851.0,2457.0,9124.0,3157.0,1432.0,11035.0,19375.0,11963.0,2879.0,16518.0,7598.0,8617.0,6065.0,16020.0,1808.0,4495.0,4982.0,3217.0,6132.0,2232.0,11888.0,3804.0,16027.0,13529.0,2226.0,19517.0,27552.0,14951.0,14353.0,10834.0,1386.0,2575.0,1023.0,5594.0,1170506.0,1438650.408264
50813,3113.0,2527.0,7354.0,3360.0,1335.0,9653.0,18701.0,11066.0,2539.0,13745.0,9968.0,8230.0,6056.0,16702.0,2239.0,4460.0,3605.0,3657.0,5366.0,1908.0,10501.0,3450.0,14913.0,11288.0,2896.0,20794.0,24845.0,15046.0,12927.0,13875.0,1177.0,2497.0,1077.0,7714.0,1109936.0,1346414.855612
50814,2634.0,3593.0,6550.0,6238.0,1776.0,12600.0,22958.0,17113.0,3503.0,18966.0,10990.0,10597.0,8464.0,19565.0,2541.0,5391.0,5809.0,4153.0,6526.0,3696.0,14797.0,5660.0,16857.0,16089.0,2981.0,27332.0,27359.0,20342.0,17843.0,20547.0,1730.0,2395.0,1304.0,8004.0,1391039.0,1685575.887021
50815,1730.0,1646.0,5282.0,4164.0,1298.0,4354.0,13140.0,8143.0,2670.0,13808.0,6884.0,4473.0,6979.0,10856.0,1998.0,3803.0,3488.0,2749.0,5140.0,2016.0,7914.0,3309.0,13551.0,9881.0,1597.0,15748.0,23511.0,11629.0,11141.0,10667.0,1767.0,1619.0,815.0,7068.0,972977.0,1605625.045829
50816,3268.0,2277.0,5019.0,3720.0,1692.0,10211.0,21834.0,11371.0,3444.0,14711.0,8117.0,9955.0,6916.0,17445.0,2073.0,4566.0,4338.0,4129.0,5171.0,2443.0,10070.0,3514.0,13426.0,9495.0,1831.0,19028.0,23857.0,14621.0,12953.0,10343.0,1540.0,1890.0,773.0,5547.0,1166184.0,1392774.095471
50817,2446.0,2939.0,6739.0,3945.0,2007.0,12193.0,18641.0,14474.0,3246.0,15020.0,10426.0,8097.0,7813.0,17786.0,1759.0,4693.0,3822.0,3892.0,4734.0,2444.0,12902.0,3997.0,15068.0,15119.0,2352.0,24447.0,26490.0,17736.0,14817.0,10628.0,1528.0,3011.0,890.0,7349.0,1291079.0,1546515.036499
50818,2637.0,2334.0,8782.0,4325.0,1884.0,10663.0,20166.0,13156.0,2617.0,12742.0,8263.0,7399.0,6989.0,16012.0,2114.0,4434.0,4936.0,3478.0,5140.0,2673.0,11385.0,4435.0,14735.0,13580.0,2450.0,18609.0,27653.0,17450.0,13918.0,12695.0,1399.0,2761.0,1032.0,6711.0,1138346.0,792150.917787
50819,1987.0,2033.0,9356.0,4767.0,2305.0,10160.0,16410.0,12118.0,3224.0,15568.0,10209.0,8515.0,6340.0,15576.0,2035.0,4966.0,5574.0,4145.0,6677.0,3423.0,11183.0,4066.0,15852.0,12634.0,2132.0,18991.0,24771.0,14934.0,15998.0,12969.0,1263.0,3001.0,1745.0,7966.0,1230010.0,1530802.136771
50820,3957.0,1769.0,7681.0,4000.0,1498.0,13207.0,25247.0,11814.0,1941.0,14576.0,8197.0,10181.0,6718.0,18506.0,2321.0,6032.0,5161.0,4184.0,5418.0,2610.0,12210.0,4665.0,15392.0,12145.0,2448.0,23407.0,30301.0,15930.0,14672.0,12764.0,1302.0,2537.0,1256.0,7952.0,1279282.0,1541573.123487
50821,2838.0,1666.0,7906.0,4254.0,2242.0,10171.0,15349.0,12303.0,2825.0,12183.0,8278.0,8449.0,6925.0,16438.0,2145.0,4908.0,5052.0,4093.0,7681.0,2883.0,10538.0,4137.0,15465.0,12438.0,2062.0,22568.0,26714.0,15109.0,14240.0,14642.0,1584.0,3279.0,1179.0,8329.0,1164787.0,1299450.419871
50822,2289.0,2426.0,8254.0,4713.0,1662.0,11548.0,17367.0,11931.0,2892.0,15807.0,8771.0,9594.0,6897.0,14596.0,1855.0,5508.0,5308.0,3797.0,5266.0,3943.0,12562.0,3795.0,17082.0,11058.0,1897.0,20449.0,25584.0,14500.0,14384.0,12703.0,1324.0,2587.0,1030.0,6116.0,1141410.0,1433765.159731
50823,3421.0,2066.0,8409.0,3998.0,1744.0,11603.0,18906.0,13340.0,3007.0,18637.0,10094.0,7508.0,7311.0,16590.0,2455.0,5897.0,4612.0,4264.0,5489.0,2047.0,13718.0,4077.0,17659.0,12355.0,2281.0,22072.0,28588.0,14554.0,18688.0,15245.0,1262.0,2189.0,1561.0,8761.0,1235633.0,1503443.818389
50824,3345.0,2671.0,7999.0,4381.0,2269.0,12347.0,21279.0,13698.0,4107.0,18879.0,12542.0,10838.0,7968.0,16857.0,2559.0,5809.0,7366.0,3909.0,8167.0,3167.0,14485.0,5080.0,16923.0,15580.0,2272.0,23430.0,30190.0,18801.0,15745.0,14838.0,1525.0,2375.0,1098.0,8233.0,1376710.0,1708492.971209
50825,3435.0,3401.0,7603.0,3854.0,951.0,12925.0,23930.0,11789.0,3172.0,16579.0,9159.0,7709.0,7361.0,14923.0,2468.0,6949.0,4954.0,4264.0,5284.0,2543.0,11375.0,5935.0,19152.0,14500.0,2733.0,21772.0,31210.0,17825.0,16814.0,16364.0,1622.0,2103.0,1133.0,8562.0,1314918.0,1661877.974197
50826,2047.0,2272.0,6446.0,3378.0,1998.0,9404.0,16282.0,9062.0,2753.0,10651.0,7110.0,6474.0,5734.0,11687.0,1900.0,4898.0,4058.0,3120.0,4928.0,2028.0,11065.0,3721.0,15463.0,12873.0,1570.0,13518.0,26268.0,14543.0,11270.0,9778.0,1031.0,1576.0,1112.0,6333.0,1031137.0,1615128.336048
50952,2792.0,2014.0,8473.0,4549.0,2216.0,10274.0,18923.0,10700.0,3214.0,16107.0,8434.0,9003.0,6306.0,14176.0,1534.0,5037.0,4305.0,3624.0,5672.0,3267.0,12145.0,3715.0,16253.0,12691.0,1854.0,22779.0,30526.0,16618.0,14964.0,15456.0,1922.0,2915.0,1042.0,6332.0,1162286.0,1466658.096579
50953,2177.0,2428.0,5875.0,3339.0,1678.0,10323.0,14980.0,9393.0,2229.0,14979.0,8633.0,7676.0,6790.0,14106.0,2248.0,6136.0,3400.0,3307.0,6207.0,2524.0,11009.0,3849.0,14178.0,12446.0,2240.0,21964.0,27168.0,15309.0,13954.0,11641.0,1243.0,1798.0,1165.0,5845.0,1101332.0,1427236.846771
50954,2322.0,1351.0,4330.0,3762.0,1260.0,7996.0,13617.0,8569.0,1654.0,10663.0,7106.0,6268.0,5062.0,11304.0,1794.0,4834.0,3214.0,3649.0,6315.0,2335.0,8451.0,2643.0,13926.0,10026.0,1228.0,15291.0,25651.0,10747.0,11748.0,8155.0,1250.0,3164.0,802.0,5104.0,972976.0,1023578.248071
50955,1057.0,1904.0,4689.0,3902.0,1141.0,9223.0,11968.0,6875.0,3017.0,20887.0,7256.0,5284.0,4932.0,7162.0,1893.0,6278.0,3668.0,2971.0,3851.0,2594.0,13412.0,3588.0,15933.0,8598.0,1830.0,14003.0,21423.0,11283.0,6596.0,7561.0,1498.0,2013.0,341.0,5676.0,929662.0,1779115.433379
50956,2194.0,1270.0,4926.0,2525.0,1183.0,7548.0,15707.0,9029.0,2195.0,10841.0,8063.0,6164.0,5400.0,12149.0,1851.0,4046.0,4221.0,3418.0,5252.0,1529.0,8784.0,3463.0,13057.0,9907.0,1606.0,15031.0,23737.0,13907.0,13221.0,9194.0,1258.0,2469.0,796.0,5040.0,988366.0,1128068.198124
50957,2051.0,1657.0,6010.0,3120.0,1595.0,7946.0,13873.0,9103.0,2338.0,10932.0,7063.0,7286.0,5425.0,10567.0,1813.0,4299.0,3565.0,2888.0,4732.0,1970.0,8593.0,3395.0,10809.0,10154.0,1030.0,14172.0,23261.0,13752.0,11626.0,9879.0,1318.0,2949.0,1035.0,5733.0,973581.0,1279868.323299
50958,2443.0,2309.0,7670.0,2975.0,1195.0,8021.0,13819.0,10443.0,2199.0,9007.0,7724.0,5967.0,5268.0,11882.0,1770.0,4187.0,3902.0,3653.0,5167.0,1456.0,9063.0,3608.0,13438.0,9900.0,1781.0,15501.0,22379.0,12863.0,11757.0,10505.0,1623.0,2271.0,702.0,5744.0,968697.0,1275631.543942
50959,1988.0,2137.0,6229.0,2834.0,1362.0,9320.0,13012.0,9295.0,2084.0,13217.0,7303.0,7011.0,4982.0,9878.0,1538.0,3889.0,3930.0,3053.0,4784.0,1854.0,7342.0,3173.0,13534.0,9236.0,1660.0,14576.0,23291.0,10680.0,11751.0,8462.0,1367.0,2473.0,862.0,5416.0,1007228.0,1023824.625827
50960,1761.0,1155.0,5943.0,3185.0,1238.0,7757.0,11281.0,8798.0,1685.0,11462.0,7142.0,7740.0,4645.0,9743.0,2077.0,4130.0,3496.0,2668.0,4015.0,2602.0,8505.0,2575.0,12437.0,9779.0,1315.0,14305.0,23185.0,12633.0,11618.0,8995.0,1059.0,2354.0,651.0,5312.0,1102026.0,1251568.017806
50961,1864.0,1213.0,5748.0,2994.0,1472.0,7083.0,15878.0,7785.0,1633.0,10291.0,6562.0,7128.0,4955.0,9751.0,1647.0,4259.0,3526.0,3360.0,3897.0,2190.0,8898.0,2534.0,11926.0,9263.0,1049.0,11726.0,19834.0,13775.0,11175.0,8734.0,1175.0,2342.0,769.0,4402.0,947408.0,1178327.236146
50962,1772.0,1361.0,5436.0,2288.0,1112.0,7879.0,10866.0,7422.0,1357.0,8620.0,5094.0,5246.0,3818.0,9127.0,1634.0,3752.0,3663.0,2475.0,3432.0,1816.0,7164.0,2172.0,11145.0,6986.0,1102.0,12064.0,18741.0,8738.0,9709.0,7638.0,1136.0,2065.0,714.0,3426.0,876638.0,1132658.764097
50964,3045.0,1942.0,7320.0,3326.0,1340.0,10200.0,19731.0,9919.0,2859.0,12825.0,7128.0,8458.0,6796.0,14167.0,1995.0,4202.0,4705.0,3696.0,5952.0,2093.0,10231.0,3785.0,14482.0,12726.0,2068.0,19346.0,25499.0,15946.0,12982.0,13514.0,1849.0,2424.0,1055.0,6619.0,1146961.0,1419919.873029
50965,3272.0,1936.0,7047.0,3765.0,1270.0,10919.0,23051.0,9594.0,3473.0,17977.0,7816.0,8056.0,7268.0,15595.0,1987.0,4834.0,5023.0,3445.0,6983.0,1891.0,11236.0,4607.0,14418.0,14507.0,2276.0,22711.0,28735.0,19199.0,15021.0,12924.0,1919.0,2916.0,1074.0,5890.0,1223870.0,1567422.27116
50966,2576.0,1663.0,6985.0,4075.0,1411.0,9602.0,19843.0,10188.0,2901.0,15815.0,7887.0,6334.0,5683.0,12263.0,1612.0,5372.0,4264.0,4256.0,4954.0,2541.0,9828.0,4304.0,15047.0,12852.0,1817.0,21371.0,30409.0,15979.0,15396.0,9379.0,1593.0,2579.0,1054.0,6401.0,1171600.0,1427566.121347
50967,2245.0,1775.0,7997.0,4385.0,2485.0,8558.0,14448.0,10183.0,2052.0,14966.0,8293.0,6079.0,5557.0,10147.0,1229.0,4691.0,4434.0,3279.0,7325.0,2702.0,11010.0,2792.0,14409.0,12212.0,1735.0,21780.0,31780.0,16683.0,13643.0,9566.0,2036.0,3003.0,1002.0,5865.0,1000913.0,1133860.610485
50968,2504.0,1623.0,5350.0,3955.0,1936.0,9665.0,18773.0,11616.0,3195.0,13072.0,8566.0,8542.0,6342.0,15170.0,2376.0,5427.0,3691.0,4201.0,5376.0,2131.0,11468.0,3780.0,15799.0,13526.0,2486.0,24108.0,30369.0,18918.0,14026.0,13034.0,1652.0,2983.0,1049.0,6218.0,1214026.0,1517564.1908
50969,2125.0,1834.0,6892.0,4124.0,1014.0,7297.0,17121.0,7567.0,2619.0,14910.0,7328.0,8685.0,4984.0,12096.0,1453.0,4096.0,4108.0,3740.0,5700.0,2531.0,9845.0,2700.0,12571.0,12143.0,1689.0,18145.0,25989.0,15706.0,12616.0,10994.0,1786.0,1872.0,1244.0,6428.0,949061.0,1246765.772002
50970,2667.0,1796.0,8767.0,4078.0,1179.0,12140.0,22608.0,10206.0,2893.0,16788.0,9035.0,9120.0,5868.0,15041.0,2236.0,5425.0,4802.0,3895.0,4955.0,2662.0,14330.0,3285.0,16416.0,14084.0,1606.0,22736.0,33310.0,18378.0,14111.0,13494.0,1873.0,2374.0,1141.0,6040.0,1231679.0,1548041.261445
50971,2914.0,2501.0,7498.0,3858.0,1896.0,11415.0,17337.0,11805.0,2738.0,12909.0,9023.0,8595.0,7269.0,13209.0,1899.0,5224.0,5165.0,3793.0,6049.0,2608.0,11503.0,2979.0,14627.0,12977.0,2166.0,23069.0,25140.0,14976.0,13658.0,11729.0,1403.0,2494.0,927.0,6298.0,1181997.0,1430929.762243
50972,2494.0,2119.0,10943.0,4004.0,1989.0,11645.0,23487.0,14277.0,3867.0,19018.0,11647.0,9682.0,7342.0,19019.0,2008.0,6215.0,6235.0,3763.0,7124.0,2664.0,14060.0,5437.0,17594.0,15840.0,2345.0,24320.0,36463.0,22591.0,17151.0,14341.0,1882.0,3092.0,1222.0,8423.0,1568401.0,1919539.92496
50973,2479.0,1526.0,7953.0,2765.0,1356.0,9614.0,15523.0,9664.0,2731.0,10130.0,8556.0,8086.0,6764.0,12204.0,2181.0,4105.0,4526.0,3135.0,4329.0,2055.0,11463.0,3701.0,16337.0,9724.0,1790.0,16515.0,26787.0,11072.0,11127.0,10351.0,1648.0,2612.0,812.0,6226.0,1138334.0,1466354.7519
