rh.aparc.area,rh_bankssts_area,rh_caudalanteriorcingulate_area,rh_caudalmiddlefrontal_area,rh_cuneus_area,rh_entorhinal_area,rh_fusiform_area,rh_inferiorparietal_area,rh_inferiortemporal_area,rh_isthmuscingulate_area,rh_lateraloccipital_area,rh_lateralorbitofrontal_area,rh_lingual_area,rh_medialorbitofrontal_area,rh_middletemporal_area,rh_parahippocampal_area,rh_paracentral_area,rh_parsopercularis_area,rh_parsorbitalis_area,rh_parstriangularis_area,rh_pericalcarine_area,rh_postcentral_area,rh_posteriorcingulate_area,rh_precentral_area,rh_precuneus_area,rh_rostralanteriorcingulate_area,rh_rostralmiddlefrontal_area,rh_superiorfrontal_area,rh_superiorparietal_area,rh_superiortemporal_area,rh_supramarginal_area,rh_frontalpole_area,rh_temporalpole_area,rh_transversetemporal_area,rh_insula_area,rh_WhiteSurfArea_area,BrainSegVolNotVent,eTIV
50790,847.0,750.0,2927.0,1412.0,444.0,3872.0,4519.0,3164.0,995.0,4209.0,2605.0,3091.0,2273.0,2985.0,668.0,1456.0,1396.0,805.0,1412.0,1568.0,2780.0,1145.0,4854.0,3101.0,675.0,6320.0,7794.0,3509.0,3445.0,2633.0,330.0,502.0,321.0,2111.0,80916.1,1005499.0,1297793.608104
50791,925.0,1206.0,3471.0,1694.0,617.0,4144.0,7116.0,4584.0,1076.0,6453.0,3942.0,3191.0,2560.0,4811.0,729.0,1862.0,1894.0,1013.0,2058.0,1562.0,4938.0,1731.0,5966.0,5625.0,1084.0,8187.0,9620.0,7730.0,4688.0,4885.0,397.0,628.0,450.0,2614.0,113452.0,1443865.0,1697480.311042
50792,934.0,643.0,2554.0,1617.0,466.0,4065.0,7812.0,4255.0,1225.0,5217.0,3088.0,2482.0,2186.0,3975.0,898.0,1728.0,1371.0,917.0,1608.0,1176.0,5081.0,1320.0,5797.0,4246.0,553.0,6844.0,7609.0,7026.0,4183.0,4483.0,425.0,476.0,404.0,2826.0,99488.6,1294380.0,1634583.855812
50793,914.0,841.0,1806.0,1488.0,383.0,3025.0,6018.0,3409.0,892.0,5940.0,3000.0,3078.0,1988.0,3532.0,709.0,1483.0,1347.0,1172.0,1757.0,1339.0,3939.0,1248.0,4589.0,3646.0,736.0,6097.0,6808.0,5038.0,3814.0,3760.0,423.0,500.0,374.0,2247.0,87340.3,1166876.0,1359474.606312
50794,987.0,657.0,2241.0,1689.0,388.0,3266.0,6536.0,4317.0,966.0,5179.0,3125.0,2876.0,2079.0,4178.0,568.0,1504.0,1290.0,918.0,1363.0,1310.0,4231.0,1086.0,5110.0,3918.0,508.0,6564.0,8033.0,5948.0,4461.0,4545.0,421.0,505.0,388.0,2302.0,93456.3,1182558.0,1496947.650972
50795,978.0,809.0,2684.0,1678.0,447.0,3429.0,6227.0,3596.0,971.0,5730.0,3011.0,2944.0,2302.0,4377.0,733.0,1972.0,1768.0,940.0,1760.0,1330.0,4444.0,1353.0,4939.0,4828.0,702.0,6840.0,8901.0,6138.0,4070.0,4476.0,397.0,517.0,341.0,2296.0,97930.2,1252921.0,1566379.017065
50796,961.0,742.0,2641.0,1407.0,441.0,3177.0,5287.0,4073.0,932.0,5108.0,2290.0,2780.0,2070.0,3841.0,701.0,1384.0,1409.0,783.0,1231.0,1095.0,3767.0,1299.0,5376.0,3822.0,540.0,6458.0,7154.0,4934.0,3603.0,3722.0,425.0,426.0,336.0,2052.0,86267.7,1135039.0,1476184.037316
50797,969.0,727.0,2693.0,2172.0,493.0,3491.0,6199.0,4404.0,1198.0,7031.0,3796.0,4279.0,2725.0,4938.0,802.0,1904.0,1812.0,994.0,1924.0,2175.0,5541.0,1247.0,5870.0,4559.0,762.0,6833.0,8051.0,6461.0,3959.0,3727.0,370.0,840.0,387.0,2614.0,105950.0,1274718.0,1432999.997233
50798,1317.0,895.0,2277.0,1819.0,430.0,3429.0,8514.0,4573.0,1100.0,6456.0,3203.0,3710.0,2826.0,5312.0,834.0,1693.0,1720.0,1247.0,2156.0,1585.0,5342.0,1276.0,5646.0,4801.0,881.0,9105.0,9092.0,6572.0,4607.0,3690.0,508.0,506.0,401.0,2104.0,109630.0,1411634.0,1632702.202668
50799,966.0,625.0,2574.0,1910.0,446.0,3528.0,6181.0,3413.0,924.0,6617.0,2777.0,4058.0,2326.0,3902.0,708.0,1594.0,1214.0,887.0,1257.0,1910.0,4494.0,1283.0,5570.0,4119.0,781.0,6480.0,7434.0,6426.0,3755.0,4158.0,350.0,585.0,331.0,2087.0,95671.8,1209703.0,1504981.663868
50800,1334.0,855.0,3286.0,1985.0,648.0,4889.0,8983.0,5034.0,1220.0,7120.0,4559.0,4133.0,2848.0,5827.0,1273.0,2570.0,2207.0,1262.0,2704.0,1806.0,5319.0,1593.0,6625.0,6487.0,1118.0,9084.0,11992.0,7613.0,6531.0,6384.0,522.0,675.0,689.0,2958.0,132131.0,1654478.0,2010473.742706
50801,1075.0,957.0,2710.0,1659.0,726.0,3910.0,6445.0,4480.0,951.0,5490.0,3311.0,2929.0,2655.0,4113.0,622.0,1829.0,1603.0,1056.0,1841.0,1146.0,3924.0,1556.0,5003.0,4806.0,805.0,6713.0,9195.0,6838.0,4427.0,4409.0,413.0,662.0,415.0,2471.0,101144.0,1232509.0,1478595.657962
50802,944.0,584.0,2224.0,1843.0,365.0,3554.0,6365.0,3732.0,1016.0,5223.0,3638.0,3308.0,2498.0,4140.0,902.0,1676.0,1616.0,1022.0,2193.0,1639.0,4699.0,1333.0,5448.0,4549.0,540.0,6469.0,7531.0,5615.0,3730.0,4002.0,291.0,546.0,353.0,2420.0,96005.5,1281587.0,1503706.249341
50803,990.0,842.0,2776.0,1858.0,418.0,3319.0,6384.0,3768.0,922.0,5922.0,3412.0,3088.0,2524.0,4136.0,688.0,1893.0,1721.0,1026.0,1779.0,1476.0,4603.0,1336.0,5827.0,4892.0,710.0,6860.0,8368.0,7010.0,5119.0,5081.0,420.0,584.0,514.0,2786.0,103051.0,1291574.0,1615115.565835
50804,1095.0,1007.0,2002.0,1958.0,350.0,3623.0,7538.0,4053.0,1092.0,6282.0,3370.0,3609.0,2466.0,4272.0,645.0,1975.0,1350.0,1169.0,2069.0,1806.0,4169.0,1510.0,5103.0,5259.0,927.0,6640.0,8917.0,5591.0,3985.0,4032.0,388.0,539.0,378.0,2529.0,101697.0,1333867.0,1603599.178987
50805,1170.0,798.0,2487.0,1869.0,738.0,3931.0,6821.0,4134.0,1105.0,5893.0,4025.0,3765.0,2598.0,4651.0,778.0,1476.0,1900.0,1220.0,2506.0,1756.0,4154.0,1475.0,5134.0,4393.0,770.0,9157.0,10199.0,4979.0,4401.0,3098.0,462.0,582.0,371.0,2394.0,105189.0,1347635.0,1642847.729464
50806,1202.0,597.0,2153.0,1993.0,447.0,3621.0,5667.0,4367.0,1010.0,5979.0,2784.0,3962.0,2238.0,4186.0,607.0,1667.0,1372.0,918.0,1390.0,1570.0,4660.0,1358.0,5411.0,4239.0,455.0,5869.0,6873.0,6664.0,4665.0,3754.0,299.0,792.0,346.0,2023.0,95139.1,1156234.0,1392884.022411
50807,933.0,701.0,2017.0,1762.0,620.0,3103.0,6558.0,3792.0,1189.0,4499.0,2896.0,3566.0,2436.0,3922.0,575.0,1611.0,1533.0,1165.0,1962.0,1796.0,4232.0,1236.0,4984.0,4170.0,742.0,7957.0,8981.0,6368.0,4067.0,3695.0,363.0,578.0,383.0,2195.0,96587.1,1255972.0,1396255.64783
50808,982.0,901.0,2679.0,1756.0,558.0,3327.0,6307.0,4101.0,873.0,5350.0,3046.0,3170.0,2728.0,3988.0,625.0,2146.0,1624.0,1100.0,1783.0,1624.0,4231.0,1492.0,5122.0,4149.0,769.0,6881.0,8499.0,6216.0,4174.0,4440.0,382.0,660.0,376.0,2239.0,98298.6,1307991.0,1504555.592761
50809,985.0,954.0,2073.0,1874.0,500.0,3633.0,6057.0,4047.0,1213.0,6630.0,3935.0,3505.0,2400.0,4294.0,814.0,1310.0,1425.0,1127.0,2042.0,1912.0,4859.0,1360.0,4720.0,4868.0,871.0,7549.0,7803.0,5799.0,4531.0,4054.0,289.0,655.0,376.0,2481.0,100945.0,1338810.0,1620920.095285
50810,1092.0,1038.0,2692.0,1775.0,450.0,3480.0,8131.0,4300.0,959.0,5221.0,3737.0,3547.0,2540.0,4067.0,660.0,1511.0,1608.0,971.0,1880.0,1707.0,4377.0,1576.0,5105.0,4834.0,858.0,7264.0,7220.0,6756.0,3972.0,3576.0,390.0,676.0,381.0,2303.0,100654.0,1224829.0,1540922.786428
50811,1071.0,917.0,2980.0,1855.0,874.0,3804.0,7245.0,4104.0,987.0,6395.0,3292.0,3473.0,2481.0,4730.0,734.0,1935.0,2199.0,997.0,2083.0,1382.0,4345.0,1963.0,5915.0,5039.0,898.0,7650.0,9648.0,6005.0,5076.0,3838.0,410.0,657.0,424.0,3051.0,108458.0,1377332.0,1767719.582712
50812,1001.0,918.0,2868.0,1546.0,360.0,3152.0,5928.0,3788.0,969.0,6076.0,2683.0,3147.0,1947.0,4155.0,692.0,1466.0,1541.0,771.0,1713.0,1272.0,4312.0,1370.0,4805.0,4581.0,604.0,6559.0,7854.0,5371.0,3963.0,3341.0,329.0,560.0,424.0,1949.0,92013.7,1170506.0,1438650.408264
50813,1078.0,902.0,2395.0,1465.0,258.0,2886.0,6336.0,3177.0,953.0,5472.0,3329.0,3180.0,2155.0,4127.0,744.0,1466.0,1233.0,991.0,1718.0,1186.0,4158.0,1171.0,5023.0,3898.0,816.0,7174.0,7428.0,5511.0,3718.0,4306.0,319.0,505.0,346.0,2469.0,91891.8,1109936.0,1346414.855612
50814,934.0,1126.0,2307.0,2200.0,329.0,3795.0,7135.0,4277.0,1065.0,6538.0,3752.0,3966.0,2612.0,4569.0,749.0,1790.0,1845.0,995.0,1857.0,2066.0,5282.0,1850.0,5387.0,5485.0,895.0,8222.0,8118.0,7061.0,4606.0,6163.0,437.0,418.0,443.0,2324.0,110597.0,1391039.0,1685575.887021
50815,752.0,509.0,1923.0,1443.0,420.0,1648.0,4643.0,2360.0,896.0,4424.0,2230.0,1418.0,1708.0,2851.0,620.0,1251.0,1094.0,758.0,1492.0,848.0,3233.0,1135.0,4822.0,2975.0,406.0,4806.0,6542.0,4226.0,3342.0,3322.0,390.0,452.0,253.0,2136.0,71327.2,972977.0,1605625.045829
50816,1263.0,787.0,1815.0,1611.0,478.0,2879.0,6712.0,3364.0,1015.0,5892.0,2838.0,3900.0,2322.0,4361.0,671.0,1600.0,1241.0,1090.0,1465.0,1525.0,4043.0,1238.0,4651.0,3496.0,565.0,6035.0,7257.0,5710.0,3798.0,3190.0,357.0,578.0,309.0,1921.0,89979.1,1166184.0,1392774.095471
50817,990.0,892.0,2360.0,1926.0,443.0,3494.0,6200.0,4291.0,1071.0,5333.0,3361.0,3517.0,2555.0,4656.0,572.0,1658.0,1203.0,1031.0,1443.0,1535.0,5265.0,1317.0,5331.0,5614.0,745.0,7965.0,8265.0,6755.0,3954.0,3635.0,337.0,511.0,330.0,2366.0,100920.0,1291079.0,1546515.036499
50818,976.0,874.0,2616.0,1816.0,488.0,3287.0,6445.0,3728.0,920.0,4618.0,3130.0,2804.0,2307.0,4101.0,650.0,1511.0,1527.0,842.0,1559.0,1569.0,4532.0,1505.0,4448.0,5113.0,758.0,6050.0,8045.0,6450.0,4026.0,4242.0,369.0,515.0,351.0,2207.0,94381.1,1138346.0,792150.917787
50819,651.0,716.0,3170.0,1868.0,461.0,3313.0,5344.0,3969.0,1078.0,6131.0,3519.0,3770.0,2480.0,4135.0,636.0,1823.0,1784.0,1106.0,2186.0,1882.0,4766.0,1297.0,5574.0,4376.0,718.0,6805.0,7763.0,5849.0,4808.0,4507.0,372.0,639.0,649.0,2507.0,100654.0,1230010.0,1530802.136771
50820,1370.0,723.0,2248.0,1518.0,326.0,3737.0,7414.0,3500.0,840.0,5312.0,2756.0,3801.0,2208.0,4426.0,796.0,1966.0,1448.0,1074.0,1517.0,1442.0,4545.0,1621.0,4839.0,4072.0,780.0,7256.0,8568.0,5668.0,4190.0,3962.0,348.0,548.0,392.0,2665.0,97874.7,1279282.0,1541573.123487
50821,1007.0,608.0,2434.0,1657.0,466.0,3093.0,5079.0,3635.0,979.0,4593.0,2879.0,3163.0,2143.0,3939.0,637.0,1674.0,1544.0,957.0,2213.0,1489.0,4319.0,1363.0,5014.0,4071.0,587.0,7374.0,7831.0,5374.0,3965.0,4499.0,308.0,600.0,346.0,2650.0,92491.8,1164787.0,1299450.419871
50822,806.0,788.0,2478.0,1945.0,407.0,3582.0,5536.0,3656.0,1029.0,5928.0,3064.0,3824.0,2477.0,3751.0,521.0,1702.0,1480.0,938.0,1467.0,1966.0,4616.0,1249.0,5374.0,3885.0,609.0,6371.0,7103.0,5092.0,3707.0,3828.0,296.0,510.0,331.0,1892.0,92208.4,1141410.0,1433765.159731
50823,1217.0,709.0,2649.0,1589.0,361.0,3807.0,5757.0,3712.0,1010.0,6129.0,3141.0,2822.0,2432.0,3932.0,694.0,1852.0,1450.0,1026.0,1608.0,1306.0,4258.0,1327.0,5321.0,4179.0,671.0,7026.0,8300.0,5103.0,4504.0,4588.0,341.0,716.0,417.0,2671.0,96623.6,1235633.0,1503443.818389
50824,1037.0,869.0,2699.0,1920.0,540.0,3813.0,6503.0,4041.0,1387.0,6668.0,4377.0,4120.0,2729.0,4620.0,778.0,2022.0,2256.0,1202.0,2494.0,1696.0,5647.0,1691.0,5735.0,5502.0,766.0,7909.0,9107.0,6540.0,4243.0,4721.0,442.0,674.0,333.0,2725.0,111806.0,1376710.0,1708492.971209
50825,1322.0,1100.0,2579.0,1694.0,380.0,3934.0,7480.0,3760.0,1175.0,5642.0,3174.0,2769.0,2440.0,4054.0,778.0,2443.0,1523.0,1034.0,1702.0,1006.0,4843.0,1935.0,6739.0,4842.0,842.0,6937.0,9663.0,6405.0,5033.0,5472.0,384.0,622.0,451.0,2874.0,107029.0,1314918.0,1661877.974197
50826,785.0,804.0,1770.0,1147.0,465.0,3031.0,5224.0,2923.0,1172.0,3877.0,2455.0,2549.0,1413.0,3042.0,787.0,1689.0,1315.0,758.0,1250.0,913.0,3992.0,1356.0,4337.0,4396.0,428.0,4326.0,6276.0,5356.0,3299.0,3242.0,326.0,479.0,345.0,1906.0,77433.4,1031137.0,1615128.336048
50952,1096.0,698.0,2279.0,1985.0,519.0,3278.0,5788.0,3061.0,1075.0,6278.0,2739.0,3543.0,2294.0,3809.0,594.0,1731.0,1467.0,834.0,1594.0,1996.0,4874.0,1386.0,5300.0,4071.0,658.0,6425.0,7456.0,6011.0,4235.0,4823.0,402.0,568.0,356.0,2198.0,95420.9,1162286.0,1466658.096579
50953,887.0,1026.0,1969.0,1474.0,376.0,3198.0,5053.0,2904.0,864.0,5283.0,2930.0,3157.0,2397.0,3971.0,731.0,1990.0,1258.0,902.0,1891.0,1431.0,4266.0,1422.0,4903.0,4230.0,766.0,6772.0,8169.0,5436.0,4030.0,3942.0,344.0,400.0,365.0,2517.0,91254.7,1101332.0,1427236.846771
50954,833.0,472.0,1323.0,1490.0,255.0,2370.0,3940.0,2281.0,618.0,3914.0,2144.0,2567.0,1715.0,2738.0,544.0,1533.0,1059.0,786.0,1642.0,1539.0,3474.0,940.0,4261.0,3362.0,385.0,4565.0,6167.0,3841.0,3214.0,2477.0,305.0,519.0,273.0,1975.0,69520.5,972976.0,1023578.248071
50955,396.0,736.0,1501.0,1007.0,449.0,3307.0,4002.0,2369.0,1122.0,6987.0,2400.0,2347.0,1558.0,1875.0,1135.0,1684.0,1067.0,743.0,1241.0,1102.0,4529.0,1414.0,4899.0,3253.0,583.0,4425.0,5916.0,5230.0,2170.0,2853.0,334.0,455.0,167.0,1980.0,75236.9,929662.0,1779115.433379
50956,808.0,512.0,1698.0,1139.0,229.0,2575.0,5235.0,2851.0,830.0,4234.0,2561.0,2596.0,1924.0,3207.0,580.0,1463.0,1306.0,869.0,1566.0,1051.0,3391.0,1324.0,4364.0,3455.0,579.0,5005.0,6822.0,5218.0,3665.0,2922.0,301.0,430.0,309.0,1800.0,76816.3,988366.0,1128068.198124
50957,706.0,641.0,1851.0,1537.0,332.0,2557.0,4723.0,2637.0,764.0,4377.0,2538.0,3146.0,1743.0,2900.0,580.0,1481.0,1187.0,715.0,1394.0,1325.0,3531.0,1120.0,3867.0,3714.0,391.0,4705.0,6669.0,5736.0,3430.0,3394.0,287.0,537.0,384.0,2162.0,77062.9,973581.0,1279868.323299
50958,877.0,765.0,2500.0,1430.0,295.0,2579.0,4874.0,2870.0,956.0,3748.0,2473.0,2503.0,1857.0,3341.0,639.0,1473.0,1304.0,813.0,1522.0,979.0,4135.0,1242.0,4792.0,3780.0,583.0,5089.0,6925.0,5158.0,3799.0,3505.0,372.0,404.0,294.0,1994.0,79868.2,968697.0,1275631.543942
50959,796.0,775.0,2098.0,1392.0,317.0,2853.0,4491.0,2764.0,857.0,5430.0,2360.0,2970.0,1855.0,3033.0,511.0,1448.0,1281.0,882.0,1563.0,1274.0,3335.0,1237.0,4626.0,3729.0,563.0,5233.0,7252.0,4393.0,3512.0,2919.0,332.0,516.0,293.0,2021.0,78909.5,1007228.0,1023824.625827
50960,853.0,557.0,2307.0,1777.0,279.0,2743.0,4891.0,3055.0,819.0,4991.0,2761.0,3719.0,2165.0,3393.0,673.0,1665.0,1300.0,865.0,1450.0,1844.0,4028.0,1112.0,5042.0,4347.0,615.0,5852.0,8083.0,5584.0,4018.0,3817.0,347.0,539.0,346.0,2506.0,88342.5,1102026.0,1251568.017806
50961,651.0,466.0,1608.0,1356.0,259.0,2117.0,4816.0,2177.0,669.0,3994.0,1901.0,2950.0,1622.0,2447.0,492.0,1227.0,1074.0,664.0,1037.0,1398.0,3271.0,883.0,3663.0,3104.0,297.0,3970.0,5330.0,4834.0,2885.0,2699.0,256.0,400.0,310.0,1600.0,66426.1,947408.0,1178327.236146
50962,786.0,550.0,1983.0,1282.0,247.0,2676.0,4014.0,2557.0,544.0,4160.0,1830.0,2597.0,1606.0,2878.0,618.0,1391.0,1051.0,747.0,1118.0,1326.0,3054.0,789.0,3978.0,2963.0,397.0,4804.0,5968.0,3835.0,3110.0,2725.0,291.0,420.0,266.0,1507.0,68066.9,876638.0,1132658.764097
50964,1087.0,746.0,2199.0,1509.0,348.0,3144.0,6290.0,3090.0,1052.0,4630.0,2198.0,3208.0,2089.0,3545.0,657.0,1452.0,1316.0,879.0,1716.0,1348.0,4232.0,1252.0,4791.0,4358.0,627.0,6105.0,7078.0,6009.0,3646.0,4217.0,402.0,558.0,361.0,2223.0,88359.0,1146961.0,1419919.873029
50965,1312.0,907.0,2086.0,1480.0,285.0,3451.0,7216.0,2991.0,1234.0,6268.0,2637.0,3000.0,2019.0,4171.0,702.0,1419.0,1659.0,927.0,1911.0,1032.0,4178.0,1635.0,4593.0,4821.0,687.0,6590.0,7010.0,6058.0,4146.0,4017.0,363.0,541.0,363.0,2202.0,93913.1,1223870.0,1567422.27116
50966,1041.0,627.0,2204.0,1760.0,352.0,3139.0,6432.0,3288.0,1031.0,5676.0,2854.0,2601.0,2161.0,3490.0,600.0,1881.0,1290.0,1155.0,1785.0,1387.0,4070.0,1433.0,4907.0,4630.0,626.0,7410.0,8456.0,5922.0,4177.0,3110.0,370.0,502.0,353.0,2400.0,93120.5,1171600.0,1427566.121347
50967,740.0,593.0,2318.0,1746.0,513.0,2703.0,4265.0,3056.0,772.0,5076.0,2337.0,2194.0,1695.0,2862.0,430.0,1533.0,1487.0,676.0,1892.0,1385.0,3721.0,1004.0,4451.0,4205.0,572.0,6241.0,8244.0,5134.0,3688.0,3123.0,347.0,495.0,325.0,2187.0,82010.0,1000913.0,1133860.610485
50968,1025.0,692.0,1741.0,1836.0,381.0,3020.0,6013.0,3288.0,1120.0,5555.0,2726.0,3551.0,2216.0,3871.0,853.0,1684.0,1240.0,1079.0,1718.0,1622.0,4629.0,1345.0,5495.0,4740.0,824.0,7231.0,8782.0,6684.0,4069.0,3948.0,417.0,597.0,369.0,2307.0,96665.4,1214026.0,1517564.1908
50969,780.0,690.0,2299.0,1528.0,211.0,2174.0,5520.0,2190.0,933.0,5063.0,2047.0,3185.0,1615.0,2950.0,545.0,1463.0,1336.0,852.0,1689.0,1432.0,3918.0,979.0,4584.0,4049.0,552.0,5407.0,7039.0,5303.0,3412.0,3418.0,328.0,420.0,357.0,1969.0,80238.4,949061.0,1246765.772002
50970,1161.0,686.0,2715.0,1703.0,284.0,3640.0,7338.0,3052.0,1053.0,6092.0,2880.0,3674.0,2159.0,4112.0,784.0,1770.0,1578.0,884.0,1541.0,1642.0,5217.0,1388.0,5520.0,4853.0,638.0,6515.0,9241.0,6486.0,4104.0,4141.0,382.0,504.0,418.0,2156.0,100312.0,1231679.0,1548041.261445
50971,1069.0,915.0,2118.0,1722.0,431.0,3382.0,5237.0,3333.0,959.0,4876.0,2844.0,3394.0,2749.0,3538.0,693.0,1692.0,1538.0,982.0,1880.0,1682.0,4120.0,1208.0,4922.0,4215.0,777.0,6721.0,6607.0,5551.0,3798.0,3884.0,319.0,515.0,315.0,2214.0,90201.0,1181997.0,1430929.762243
50972,1023.0,889.0,3497.0,1862.0,370.0,3898.0,7917.0,4325.0,1429.0,7373.0,4018.0,4041.0,2532.0,5097.0,754.0,2132.0,2005.0,1095.0,2251.0,1671.0,5190.0,1851.0,5750.0,5628.0,868.0,7986.0,11154.0,8475.0,4964.0,4671.0,465.0,614.0,393.0,2983.0,119171.0,1568401.0,1919539.92496
50973,981.0,631.0,2689.0,1363.0,336.0,2909.0,5622.0,3074.0,1075.0,4482.0,2903.0,3406.0,2348.0,3395.0,704.0,1497.0,1678.0,784.0,1439.0,1470.0,4817.0,1395.0,5383.0,3387.0,655.0,5602.0,8210.0,4723.0,3258.0,3510.0,371.0,491.0,302.0,2351.0,87240.6,1138334.0,1466354.7519
50974,916.0,651.0,2072.0,1761.0,320.0,3090.0,6667.0,3187.0,866.0,5388.0,2406.0,3526.0,2203.0,4172.0,711.0,1526.0,1304.0,848.0,1433.0,1743.0,4474.0,1281.0,5045.0,4075.0,559.0,6402.0,7270.0,5486.0,3858.0,4232.0,379.0,456.0,362.0,2253.0,90920.4,1164985.0,1420213.688353
50975,658.0,602.0,1968.0,2075.0,418.0,2756.0,5292.0,3277.0,1077.0,5133.0,3112.0,3310.0,2206.0,2878.0,650.0,1698.0,1451.0,944.0,1868.0,1628.0,4302.0,1427.0,5195.0,4349.0,535.0,7208.0,7759.0,5673.0,3647.0,3170.0,346.0,656.0,386.0,2343.0,89993.0,1117637.0,1415060.555347
50976,854.0,792.0,2142.0,1657.0,446.0,3677.0,4915.0,3490.0,1104.0,5817.0,2877.0,3651.0,2515.0,3882.0,753.0,1561.0,1259.0,1009.0,1609.0,1554.0,4335.0,1272.0,5278.0,3908.0,740.0,7178.0,8345.0,5894.0,3744.0,3387.0,367.0,522.0,302.0,2276.0,93111.9,1194971.0,1448636.257269
50977,901.0,973.0,2311.0,1999.0,375.0,3778.0,6550.0,4008.0,1263.0,6664.0,3080.0,3350.0,2335.0,4196.0,758.0,1942.0,1355.0,1124.0,1879.0,1789.0,4785.0,1625.0,6247.0,4995.0,705.0,7337.0,7666.0,6249.0,3841.0,3401.0,448.0,570.0,456.0,2519.0,101474.0,1329955.0,1544953.695669
50978,745.0,691.0,1963.0,1975.0,374.0,2945.0,6005.0,3352.0,1023.0,5173.0,2755.0,3102.0,2099.0,3411.0,600.0,1749.0,1338.0,838.0,1650.0,1993.0,4167.0,1229.0,4937.0,4701.0,620.0,7815.0,7827.0,6891.0,3413.0,3117.0,336.0,476.0,336.0,2069.0,91710.2,1143130.0,1412834.48054
50979,1017.0,745.0,2038.0,1872.0,334.0,3521.0,6605.0,3416.0,1096.0,5193.0,3071.0,2662.0,2494.0,4301.0,674.0,1780.0,1637.0,936.0,1932.0,1418.0,4754.0,1579.0,5693.0,4787.0,668.0,7551.0,9800.0,5920.0,4464.0,3964.0,379.0,528.0,349.0,2578.0,99756.4,1272787.0,1567695.784189
50980,968.0,783.0,2172.0,1624.0,315.0,3039.0,5287.0,3264.0,1249.0,5682.0,2710.0,3620.0,2224.0,3739.0,612.0,1441.0,1384.0,962.0,1792.0,1638.0,4552.0,1332.0,4918.0,3614.0,677.0,5852.0,6890.0,4891.0,4152.0,3763.0,413.0,378.0,347.0,2292.0,88576.8,1118696.0,1359396.349742
50981,814.0,855.0,2811.0,1905.0,283.0,3168.0,5041.0,2531.0,1220.0,5297.0,2698.0,3425.0,2004.0,3265.0,685.0,1620.0,1526.0,991.0,2094.0,1615.0,4197.0,1527.0,5335.0,4163.0,645.0,6437.0,8985.0,6495.0,3930.0,4099.0,402.0,483.0,424.0,2596.0,93566.7,1153764.0,1429795.988693
50982,934.0,713.0,2556.0,1652.0,492.0,3543.0,6108.0,3547.0,913.0,4436.0,3366.0,3062.0,2162.0,3567.0,655.0,1672.0,1676.0,991.0,1781.0,1146.0,4373.0,1097.0,5182.0,4457.0,585.0,7178.0,8483.0,5989.0,4187.0,4470.0,395.0,525.0,451.0,2252.0,94598.1,1264819.0,1439174.300181
50983,1220.0,895.0,2954.0,1563.0,383.0,3353.0,7490.0,3404.0,1191.0,5714.0,3304.0,3004.0,2638.0,4489.0,646.0,1802.0,1537.0,926.0,2020.0,1332.0,4757.0,1515.0,5330.0,4257.0,837.0,7775.0,8484.0,6570.0,4417.0,4306.0,424.0,540.0,453.0,2652.0,102181.0,1269298.0,1590938.193723
50984,920.0,925.0,2441.0,2062.0,349.0,2807.0,5999.0,3194.0,1202.0,6260.0,3227.0,3715.0,2331.0,3443.0,579.0,1477.0,1590.0,936.0,1705.0,2038.0,4903.0,1416.0,5157.0,4482.0,780.0,7107.0,7115.0,6299.0,3275.0,3227.0,350.0,535.0,297.0,2398.0,94538.7,1174672.0,1574400.634046
50985,1013.0,963.0,2218.0,1966.0,422.0,3115.0,6293.0,3785.0,1159.0,5814.0,3544.0,3581.0,2255.0,4112.0,653.0,1655.0,1991.0,1086.0,2227.0,1797.0,5006.0,1338.0,5893.0,4948.0,758.0,6605.0,9715.0,6004.0,4307.0,4294.0,416.0,541.0,393.0,2707.0,102574.0,1312271.0,1328160.36011
50986,947.0,744.0,2386.0,1805.0,368.0,2354.0,5275.0,2677.0,1232.0,4674.0,2674.0,2381.0,1927.0,2852.0,499.0,1365.0,1322.0,918.0,1623.0,1532.0,4324.0,1119.0,4796.0,4375.0,666.0,6076.0,7339.0,5554.0,3274.0,3778.0,307.0,566.0,282.0,2102.0,84115.8,1067866.0,1241687.308508
50987,825.0,956.0,2663.0,1460.0,365.0,2082.0,5063.0,2586.0,958.0,4084.0,2676.0,2186.0,2212.0,2729.0,739.0,1844.0,1317.0,756.0,1395.0,1112.0,4339.0,1681.0,4925.0,4258.0,630.0,5274.0,6401.0,5796.0,3456.0,3840.0,294.0,559.0,327.0,2055.0,81843.9,1037333.0,1329264.897462
50988,1016.0,789.0,3232.0,2068.0,432.0,3316.0,5794.0,3487.0,1183.0,5261.0,2914.0,3976.0,2050.0,3987.0,734.0,1674.0,1473.0,901.0,1475.0,2073.0,3180.0,1471.0,5880.0,4371.0,589.0,6604.0,9244.0,4644.0,3762.0,2563.0,338.0,590.0,362.0,2262.0,93696.7,1165126.0,1469543.037454
50989,728.0,1110.0,2908.0,1928.0,530.0,3533.0,5078.0,3794.0,949.0,6050.0,2503.0,3415.0,1863.0,3778.0,503.0,1631.0,1490.0,840.0,1391.0,1554.0,4530.0,1628.0,5349.0,4572.0,697.0,5429.0,7415.0,5566.0,4126.0,4020.0,334.0,559.0,359.0,2459.0,92618.0,1203979.0,1498085.265663
